seed indID indSubpopIndex subpop phen_sal phen_temp sal_opt temp_opt fitness
1231146 0 0 1 -1.30067 -1.08582 -1 -0.777778 0.830862
1231146 1 1 1 -0.797877 -0.730917 -1 -0.777778 0.957864
1231146 2 2 1 -0.797877 -0.730917 -1 -0.777778 0.957864
1231146 3 3 1 -1.30067 -1.08582 -1 -0.777778 0.830862
1231146 4 4 1 -1.30067 -1.08582 -1 -0.777778 0.830862
1231146 5 5 1 -1.30067 -1.08582 -1 -0.777778 0.830862
1231146 6 6 1 -1.30067 -1.08582 -1 -0.777778 0.830862
1231146 7 7 1 -0.797877 -0.730917 -1 -0.777778 0.957864
1231146 8 8 1 -1.30067 -1.08582 -1 -0.777778 0.830862
1231146 9 9 1 -1.30067 -1.08582 -1 -0.777778 0.830862
1231146 10 10 1 -1.30067 -1.08582 -1 -0.777778 0.830862
1231146 11 11 1 -0.797877 -0.730917 -1 -0.777778 0.957864
1231146 12 12 1 -1.30067 -1.08582 -1 -0.777778 0.830862
1231146 13 13 1 -1.30067 -1.08582 -1 -0.777778 0.830862
1231146 14 14 1 -1.30067 -1.08582 -1 -0.777778 0.830862
1231146 15 15 1 -1.30067 -1.08582 -1 -0.777778 0.830862
1231146 16 16 1 -1.30067 -1.08582 -1 -0.777778 0.830862
1231146 17 17 1 -0.797877 -0.730917 -1 -0.777778 0.957864
1231146 18 18 1 -1.30067 -1.08582 -1 -0.777778 0.830862
1231146 19 19 1 -1.30067 -1.08582 -1 -0.777778 0.830862
1231146 20 20 1 -1.30067 -1.08582 -1 -0.777778 0.830862
1231146 21 21 1 -1.30067 -1.08582 -1 -0.777778 0.830862
1231146 22 22 1 -1.30067 -1.08582 -1 -0.777778 0.830862
1231146 23 23 1 -1.30067 -1.08582 -1 -0.777778 0.830862
1231146 24 24 1 -1.30067 -1.08582 -1 -0.777778 0.830862
1231146 25 25 1 -0.797877 -0.730917 -1 -0.777778 0.957864
1231146 26 26 1 -1.30067 -1.08582 -1 -0.777778 0.830862
1231146 27 27 1 -1.30067 -1.08582 -1 -0.777778 0.830862
1231146 28 28 1 -0.797877 -0.730917 -1 -0.777778 0.957864
1231146 29 29 1 -1.30067 -1.08582 -1 -0.777778 0.830862
1231146 30 30 1 -1.30067 -1.08582 -1 -0.777778 0.830862
1231146 31 31 1 -1.30067 -1.08582 -1 -0.777778 0.830862
1231146 32 32 1 -1.30067 -1.08582 -1 -0.777778 0.830862
1231146 33 33 1 -0.295081 -0.376018 -1 -0.777778 0.517719
1231146 34 34 1 -1.30067 -1.08582 -1 -0.777778 0.830862
