seed indID indSubpopIndex subpop phen_sal phen_temp sal_opt temp_opt fitness
1231453 0 0 1 -0.373944 -0.862238 -1 -1 0.663037
1231453 1 1 1 -0.32387 -0.694787 -1 -1 0.576772
1231453 2 2 1 -0.424018 -1.02969 -1 -1 0.717031
1231453 3 3 1 -0.424018 -1.02969 -1 -1 0.717031
1231453 4 4 1 -0.974538 -0.852743 -1 -1 0.977914
1231453 5 5 1 -0.32387 -0.694787 -1 -1 0.576772
1231453 6 6 1 -0.808672 -0.511994 -1 -1 0.759757
1231453 7 7 1 -0.424018 -1.02969 -1 -1 0.717031
1231453 8 8 1 -0.32387 -0.694787 -1 -1 0.576772
1231453 9 9 1 -0.373944 -0.862238 -1 -1 0.663037
1231453 10 10 1 -0.616345 -0.770842 -1 -1 0.818972
1231453 11 11 1 -0.32387 -0.694787 -1 -1 0.576772
1231453 12 12 1 -0.32387 -0.694787 -1 -1 0.576772
1231453 13 13 1 -0.424018 -1.02969 -1 -1 0.717031
1231453 14 14 1 -0.566271 -0.60339 -1 -1 0.707923
1231453 15 15 1 -0.373944 -0.862238 -1 -1 0.663037
1231453 16 16 1 -0.566271 -0.60339 -1 -1 0.707923
1231453 17 17 1 -0.212009 -0.514844 -1 -1 0.424728
1231453 18 18 1 -0.373944 -0.862238 -1 -1 0.663037
1231453 19 19 1 -1.02461 -1.02019 -1 -1 0.998987
1231453 20 20 1 -0.424018 -1.02969 -1 -1 0.717031
1231453 21 21 1 -1.02461 -1.02019 -1 -1 0.998987
1231453 22 22 1 -1.21694 -0.761346 -1 -1 0.901209
1231453 23 23 1 -0.424018 -1.02969 -1 -1 0.717031
1231453 24 24 1 -0.373944 -0.862238 -1 -1 0.663037
1231453 25 25 1 -0.373944 -0.862238 -1 -1 0.663037
1231453 26 26 1 -0.373944 -0.862238 -1 -1 0.663037
1231453 27 27 1 -0.32387 -0.694787 -1 -1 0.576772
1231453 28 28 1 -0.974538 -0.852743 -1 -1 0.977914
1231453 29 29 1 -0.373944 -0.862238 -1 -1 0.663037
1231453 30 30 1 -0.32387 -0.694787 -1 -1 0.576772
1231453 31 31 1 -0.373944 -0.862238 -1 -1 0.663037
1231453 32 32 1 -0.373944 -0.862238 -1 -1 0.663037
1231453 33 33 1 -1.45934 -0.66995 -1 -1 0.726203
1231453 34 34 1 -0.616345 -0.770842 -1 -1 0.818972
1231453 35 35 1 -0.424018 -1.02969 -1 -1 0.717031
1231453 36 36 1 -0.566271 -0.60339 -1 -1 0.707923
1231453 37 37 1 -0.666419 -0.938293 -1 -1 0.891291
1231453 38 38 1 -0.616345 -0.770842 -1 -1 0.818972
1231453 39 39 1 -0.566271 -0.60339 -1 -1 0.707923
1231453 40 40 1 -0.666419 -0.938293 -1 -1 0.891291
1231453 41 41 1 -0.566271 -0.60339 -1 -1 0.707923
1231453 42 42 1 -0.616345 -0.770842 -1 -1 0.818972
1231453 43 43 1 -1.07469 -1.18764 -1 -1 0.960032
1231453 44 44 1 -0.32387 -0.694787 -1 -1 0.576772
1231453 45 45 1 -0.424018 -1.02969 -1 -1 0.717031
1231453 46 46 1 -0.373944 -0.862238 -1 -1 0.663037
1231453 47 47 1 -0.0703438 -1.03554 -1 -1 0.420831
1231453 48 48 1 -0.373944 -0.862238 -1 -1 0.663037
1231453 49 49 1 -0.424018 -1.02969 -1 -1 0.717031
1231453 50 50 1 -0.616345 -0.770842 -1 -1 0.818972
1231453 51 51 1 -0.212009 -0.514844 -1 -1 0.424728
