"Nada" "seed" "n_samp_tot" "n_samp_per_pop" "sd_fitness_among_inds" "sd_fitness_among_pops" "final_LA" "K" "Bonf_alpha" "numCausalLowMAFsample" "all_corr_phen_temp" "subsamp_corr_phen_temp" "all_corr_phen_sal" "subsamp_corr_phen_sal" "num_causal" "num_non_causal" "num_neut" "num_causal_temp" "num_causal_sal" "LEA3.2_lfmm2_Va_temp_prop" "LEA3.2_lfmm2_Va_sal_prop" "LEA3.2_lfmm2_TPR_temp" "LEA3.2_lfmm2_TPR_sal" "LEA3.2_lfmm2_FDR_allSNPs_temp" "LEA3.2_lfmm2_FDR_allSNPs_sal" "LEA3.2_lfmm2_FDR_neutSNPs_temp" "LEA3.2_lfmm2_FDR_neutSNPs_sal" "LEA3.2_lfmm2_AUCPR_temp_allSNPs" "LEA3.2_lfmm2_AUCPR_temp_neutSNPs" "LEA3.2_lfmm2_AUCPR_sal_allSNPs" "LEA3.2_lfmm2_AUCPR_sal_neutSNPs" "RDA_Va_temp_prop" "RDA_Va_sal_prop" "RDA_TPR" "RDA_FDR_allSNPs" "RDA_FDR_neutSNPs" "RDA_AUCPR_allSNPs" "RDA_AUCPR_neutSNPs" "cor_RDA20000_RDloadings_tempPhen" "cor_RDA20000_RDloadings_salPhen" "cor_VA_temp_prop" "cor_VA_sal_prop" "cor_TPR_temp" "cor_TPR_sal" "cor_FDR_allSNPs_temp" "cor_FDR_neutSNPs_temp" "cor_FDR_allSNPs_sal" "cor_FDR_neutSNPs_sal" "cor_AUCPR_temp_allSNPs" "cor_AUCPR_temp_neutSNPs" "cor_AUCPR_sal_allSNPs" "cor_AUCPR_sal_neutSNPs" "median_causal_temp_cor" "median_causal_sal_cor" "median_neut_temp_cor" "median_neut_sal_cor" "cor_PC1_temp" "cor_PC1_sal" "cor_PC2_temp" "cor_PC2_sal" "cor_LFMMU1_temp" "cor_LFMMU1_sal" "cor_LFMMU2_temp" "cor_LFMMU2_sal" "cor_PC1_LFMMU1_temp" "cor_PC1_LFMMU1_sal" "cor_PC2_LFMMU1_temp" "cor_PC2_LFMMU1_sal"
"1" "1231106" 1000 10 0.0302686320464559 0.0168310491264522 0.518252 9 1.14220445459737e-06 0 0.983645565484812 0.940903631063814 NA NA 9 43766 21846 9 0 0.247512958221661 NA 0.333333333333333 NA 0.989583333333333 NA 0.977611940298508 NA 0.000176231779259497 0.000357286440936428 NA NA 0 0 0 NA NA 0.000152761468617918 0.000306469932258664 0.831400237875669 NA 0.951458419270422 0 0.777777777777778 NA 0.999767673415201 0.999532241897761 NA NA 0.000206456112738123 0.000411089252429435 NA NA 0.570175535290426 NA 0.60556205843747 0.0333478067018513 -0.971312603610484 -0.000590056151333082 -0.00874585194500149 -0.00270120715203767 -0.0251613085872286 -0.000178711812206553 -0.792357227848759 -0.00152227927834695 0.0350070659025343 0.999980783857569 -0.999321580483582 -0.000453855475373442
"1" "1231107" 1000 10 0.0448411957870806 0.0237384994900982 0.508251 2 2.39188672024493e-06 0 0.977574743810883 0.929401769252343 NA NA 5 20899 10564 5 0 0.829122589904649 NA 0.8 NA 0.906976744186046 NA 0.333333333333333 NA 0.00014445321243689 0.000284023212490131 NA NA 1 0 1 0.984894259818731 0.945652173913043 0.509719477822083 0.809942817590735 0.894859391673762 NA 1 0 1 NA 0.998885669712503 0.997974068071313 1 1 0.269559149565333 0.604217610245442 NA NA 0.747584183242901 NA 0.228903734552255 0.0996479342310828 -0.988108054940054 0.0179844849615288 -0.00984998066265929 0.00801220985572547 -0.00214039673676531 -0.0139185981235875 0.0526276525076614 -0.00213471521752987 0.011323137953686 -0.999515834798339 -0.999096099723264 -0.00420551150392169
"1" "1231108" 1000 10 0.0852372444902161 0.0612293477037866 0.463567 2 4.43341017910977e-06 0 0.956074530084262 0.871771302665327 NA NA 7 11271 5516 7 0 0 NA 0 NA NA NA NA NA 0.000576309776202676 0.00117977613422585 NA NA 0 0 0 NA NA 0.000916476786954522 0.0019102581930287 0.707745552232781 NA 0.885023049649305 0 0.857142857142857 NA 0.99885801294252 0.997730711043873 1 1 0.0286035377507654 0.146108822261 NA NA 0.585118796337781 NA 0.351767511782995 0.12648342432626 -0.833395265896663 -0.141981517727174 0.302897493039447 0.118170773755808 -0.590708849541998 -0.136535400854579 -0.0925600836638966 -0.0523458924157897 0.897514118242247 0.999438802966309 0.432827616652261 0.00731891667406345
"1" "1231109" 1000 10 0.128582887437275 0.0642942864560482 0.473094 9 2.57678829107401e-06 0 0.927787680170516 0.879537105247481 0.700462258122167 0.680538831018923 13 19391 9667 3 10 0.998340935848188 0.942876078624491 0.666666666666667 0.7 0.999662105085318 0.953020134228188 0.999341021416804 0 0.000113632816616971 0.000237307049740232 0.133393368476499 0.741659762871328 0 0.411447708485294 0.0769230769230769 0.988636363636364 0 0.0800310842920217 0.0980871683955932 0.839537065005287 0.665332227005523 0.998340935848188 0.411447708485294 0.666666666666667 0.1 0.999810048437648 0.999620277197646 0.909090909090909 0.916666666666667 0.000242435249326156 0.00045997805621284 0.100842294766559 0.102063095320276 0.782317377988106 0.0578275043972446 0.414863686592402 0.0318717885648558 -0.98983921679183 -0.00102701642568145 0.0167462936834086 0.00414265450699346 -0.0372361885614324 -0.00124169452063238 -0.571933635878818 -0.00387772913157732 0.056259187337739 0.999667227377536 0.996538193177763 -0.00502914654590259
"1" "1231110" 1000 10 0.144560851515929 0.0934061965275572 0.459545 9 2.30904220929159e-06 0 0.94288320555122 0.898656954481249 0.820071001638994 0.657285518717397 14 21640 10922 3 11 0.766844504548997 1 0.666666666666667 1 0.998125585754452 0.909090909090909 0.996146435452794 0.352941176470588 8.78248159382478e-05 0.000176139516503637 0.27038796393452 0.970664308573831 0 0.63677412172116 0.214285714285714 0.975609756097561 0.8 0.147052679848042 0.167330002672829 0.856016585093556 0.526243268915715 1 0 1 0 0.999776536312849 0.999544971939936 NA NA 0.000209855465974407 0.000416351001936099 0.117628146250082 0.187068308783559 0.577727976721661 0.0685385946341161 0.472411960850803 0.0302084699875981 -0.986393415497937 -0.00331395911735295 0.080763694724541 0.00530224152038925 -0.373452194725281 -0.00285895747730471 -0.645853772535872 -0.00502864558974847 0.436163170297567 0.995928244463042 0.891171788980803 0.0897006130641429
"1" "1231112" 1000 10 0.114185399902671 0.0545274294050976 0.512144 10 2.14114422747516e-06 0 0.977027390192089 0.939525321141708 0.812988997443088 0.689419353504779 13 23339 11707 5 8 0.605127502140971 0.956255388212169 0.6 0.5 0.998030203545634 0.986394557823129 0.995929443690638 0.857142857142857 0.000335670177106402 0.000928974066503718 0.165285295756505 0.422013476563875 0 0.956255388212169 0.307692307692308 0.985964912280702 0.84 0.0582993023732136 0.309914471587862 0.89600146208463 0.671902662367726 1 0.805256901950459 1 0.25 0.999650227352221 0.999286631473819 0.967741935483871 0.96875 0.000240501045636944 0.000465298776731673 0.0650908648474245 0.259574119971121 0.543798982468093 0.0978356336969421 0.459762901269508 0.0314271699211008 -0.989638612261204 0.00168011928361646 -0.0191941663092055 -0.00156962212546631 -0.0577034864691426 -0.00117699310558706 -0.613547819896933 0.00181335621611881 0.0811740184226053 -0.999911127323394 -0.99600746762486 -0.00235194965322864
"1" "1231114" 1000 10 0.0613641087993006 0.0372697788551527 0.581422 3 2.84981476204047e-06 0 0.941878378569844 0.904079284911613 0.93088772175089 0.885181650762756 9 17536 8820 4 5 1 0.286028825431149 1 0.4 0.904761904761905 0.875 0.5 0.333333333333333 0.000133645142959438 0.000264532948578866 0.0651438068779303 0.202978628156886 0.662081239584257 0.0353764002687843 0.444444444444444 0.944444444444444 0.555555555555556 0.254362404994694 0.423345253645472 0.872948818897683 0.827232412467804 1 0.89359564411195 1 0.8 0.998959687906372 0.998016856717898 0.998966141121737 0.997892518440464 0.0452241615699373 0.354124918361286 0.00510743171468757 0.0126296149349165 0.778161626760813 0.613288316856715 0.216191509358721 0.216438075878766 0.721789781303886 -0.666064589885619 -0.669404705554314 -0.723956184409321 -0.0260816291487365 -0.0253834027070204 0.00612185186047063 0.041537776501115 -0.698698169476069 0.753300888352522 -0.714379622259527 -0.656652949841666
"1" "1231115" 1000 10 0.0717329804112119 0.0398512973361873 0.584327 2 2.64410364886304e-06 1 0.921292424649318 0.880357900364301 0.958172316447037 0.884180014460809 9 18901 9582 4 5 0.515148480467706 0.11702115175877 0.25 0.2 0.75 0.5 0 0 0.00110796864893925 0.0029053444883882 0.354187411120907 0.727236924405886 0.661560929888603 0.812383528643228 0.555555555555556 0.987562189054726 0.963503649635037 0.11586234224819 0.344003176473899 0.843361058884935 0.783000482264922 0.925537907058172 0.999603265639338 0.75 0.8 0.999473868817959 0.998973657201505 0.998852553069421 0.997794928335171 0.0108943120161946 0.25600099609764 0.0122691673321235 0.0297935333446809 0.621857688379986 0.633433783695467 0.270856998273099 0.210137949019351 -0.970738258674588 0.0488063246341887 0.0734416994023148 0.927691532809542 -0.0387869589350713 -0.0327947649368381 -0.320296907765851 -0.490196173014155 0.12656814438181 -0.994272963790223 0.979341305503274 0.0064431784893648
"1" "1231116" 1000 10 0.0721836998459976 0.0428453000155447 0.576637 9 1.14150038811013e-06 0 0.966093453545839 0.903841397788897 0.935941824694242 0.856814009723372 15 43787 22099 7 8 0.51728767132641 0.743567541014543 0.428571428571429 0.5 0.991735537190083 0.733333333333333 0.982248520710059 0.333333333333333 0.0575533828951936 0.208329677381455 0.206214062620348 0.369305005151859 0 0 0 1 1 0.0559574270126959 0.132437589900113 0.803710905216014 0.813520073836358 0.889123451763854 0.931195738780904 0.714285714285714 0.625 0.999834781746687 0.999663842947425 0.907407407407407 0.895833333333333 0.000131827105515292 0.00026062035459315 0.0772812429772014 0.336995326196579 0.572145437460114 0.405354407648796 0.59875518874559 0.0611364206225322 -0.970152915082127 -0.00010854427301693 0.0454139598914301 -0.00378558570911938 -0.120901667085028 -0.000748448913429627 0.795842266562511 -0.00501001761419478 0.171116294167857 0.999972296139723 0.985158546511759 -0.000539241267378801
"1" "1231117" 1000 10 0.0691019798029174 0.0358605154282326 0.585627 3 2.39417736065888e-06 0 0.946962386293166 0.839269019133632 0.963739959659072 0.893215486919519 10 20874 10553 5 5 0.989922312291988 0.837100949513146 0.8 0.6 0.5 0.823529411764706 0 0 0.00104766299738798 0.00319498405347343 0.211824675882529 0.808865449005578 0.989922312291987 0.858248700316389 0.8 0.972027972027972 0.885714285714286 0.19117943572758 0.552269914802801 0.80256394581131 0.861506397425162 1 1 1 1 0.998721554589619 0.997647058823529 0.998727087576375 0.997542997542998 0.114346574222633 0.35066822871542 0.0113740232209159 0.0323914727737584 0.654952912341315 0.561365395675706 0.221354511148404 0.218347628237331 -0.424754375980487 -0.889556648788042 -0.885288925550484 0.421682709634002 -0.00886306185341788 -0.00893225799819383 0.0477166591482666 0.077382480885097 0.904068469913186 0.436555568771795 -0.425549005451572 0.898722603527101
"1" "1231118" 1000 10 0.10359121622904 0.0721624493670311 0.546765 2 1.60451832359926e-06 1 0.905991896533077 0.847652474815549 0.943984204558335 0.866049662458611 10 31152 15648 4 6 0 0.461658212641702 0 0.5 1 0.998230088495575 1 0.996948118006104 0.000144239699903006 0.000294134749011521 0.00107237027849574 0.00185363624465598 0.863274663398295 0.470119793706005 0.5 0.998942022852306 0.9981426448737 0.000499199721737132 0.000907342433465991 0.745806720553692 0.72380079070515 0.863274663398295 0.981641224590428 0.5 0.833333333333333 0.99987979324438 0.999758629012793 0.999248007219131 0.998519395913533 0.00104136254426542 0.00195186408924286 0.000915130331723149 0.00180172070813187 0.443049119766534 0.467749470811813 0.405684348994658 0.323111215188733 0.559625717496785 -0.465842496752294 -0.676030924438015 -0.59757030802121 -0.461213917655837 -0.361245624445746 -0.554836182586569 0.509425938443498 -0.990292658918287 0.988899908010684 -0.132548432370508 -0.144580216147497
"1" "1231119" 1000 10 0.125928976352064 0.0792325828454653 0.547146 3 2.84721826775241e-06 0 0.913735585639574 0.854326132036924 0.912682694006379 0.855273151580825 9 17552 8812 4 5 0.662987507128682 0.681604104454548 0.5 0.4 0.925925925925926 0.833333333333333 0.5 0 0.000756185726646263 0.00172295372875331 0.286834966125492 0.682656306243346 0.341946634708281 0.712597320765396 0.444444444444444 0.96551724137931 0.857142857142857 0.152977352500046 0.379542498176536 0.807787242200748 0.756977485563723 0.886005878239741 0.960349994601756 0.75 0.6 0.999063962558502 0.998115577889447 0.996938775510204 0.993987975951904 0.0162001937926016 0.0511347664045894 0.0638361055090222 0.205368474401204 0.524993517699157 0.425780656456717 0.2040184138096 0.142663936472181 0.0567489069609485 0.0303267137559412 -0.97807384422727 0.0556745603567214 -0.000391510487512287 0.0174443731599061 0.0276566598232231 -0.0397296249105808 0.997584282181656 0.997628741820375 0.0573457848798368 0.0548693491732323
"1" "1231120" 1000 10 0.0970683415166713 0.0816168027894245 0.563725 4 2.63338073418655e-06 0 0.941294139899505 0.860951108098885 0.963621278379788 0.88712578045331 12 18975 9704 5 7 0.715322938163505 0.986327412303978 0.4 0.857142857142857 0.6 0.890909090909091 0 0 0.00022711556452587 0.000469426863070221 0.435653419111635 0.87516944806149 0.72952963006056 0.954224438528236 0.666666666666667 0.985239852398524 0.957894736842105 0.178329308382449 0.437252639429682 0.824221478697365 0.739983326851591 1 1 1 1 0.999063670411985 0.99808282208589 0.985915492957746 0.978395061728395 0.605773111151746 0.610161078956131 0.297455225010906 0.323196896350032 0.824995337160311 0.472805995078358 0.265092193205828 0.121027036342358 -0.402087267502049 0.0384949015912514 -0.894140470330029 -0.0029575802044667 -0.0100297548639294 -0.0282592884841695 -0.106633554991347 0.0303760030815601 0.906862395407531 -0.929324254610075 -0.397263892963665 0.341228629118306
"1" "1231121" 1000 10 0.0676073366716602 0.0364885760679136 0.612034 14 1.11634553126884e-06 0 0.978814918664501 0.928483050755131 0.949595798802284 0.866025631773009 15 44774 22006 6 9 0.599971549054047 0.976763987013861 0.5 0.888888888888889 0.996613995485327 0.930434782608696 0.992924528301887 0.578947368421053 0.000102107958414047 0.000215075745715221 0.389511977124323 0.784607105140286 0 0.714110337112372 0.333333333333333 0.857142857142857 0 0.0886883339528245 0.342365212740587 0.836855096534703 0.6115484693199 0.999768681205383 0.0818465512694741 0.833333333333333 0.111111111111111 0.999835564179301 0.999674690956409 0.5 0.666666666666667 0.00016476784482336 0.000333133247318882 0.266680760541879 0.572230682286508 0.711505197827883 0.359468634396722 0.587188704834268 0.0375218555142767 -0.971462527581941 -0.00255579435845795 0.00973887011527296 -0.00519784717590559 -0.0379235844655825 -0.00265307459179747 0.796133664044591 -0.00629299277223027 0.0492772597901319 0.999960098823095 0.998715800817739 0.00511467107016917
"1" "1231122" 1000 10 0.100361392165875 0.0527473979376659 0.581559 3 2.37552261497529e-06 0 0.967658334089459 0.901197568638736 0.926353386581463 0.876564956094372 12 21036 10676 6 6 0.955051223182434 0.860061307015957 0.666666666666667 0.666666666666667 0.84 0.846153846153846 0 0 0.000203555241567788 0.000410184614613535 0.400550903859124 0.874053339382638 0.955051223182434 0.860061307015957 0.666666666666667 0.97583081570997 0.911111111111111 0.236988906303189 0.661213552993337 0.867985204725473 0.810375294233472 0.990133265332964 1 0.833333333333333 1 0.998498498498498 0.997144488863507 0.983516483516483 0.974683544303797 0.32693115568112 0.668405514826545 0.268722638747244 0.441361637038374 0.797332812910512 0.509956476414992 0.205637616873324 0.116374147974658 0.0432937474613036 -0.0186074426544377 -0.98485954355856 0.00779240850733275 -0.00264880511785111 -0.0149640704113243 0.0355908903802384 0.0059775353506483 -0.998751129227148 0.999282578689881 -0.0408137639893077 0.0245292175495491
"1" "1231123" 1000 10 0.132603347170512 0.0843913896361343 0.534093 3 6.79071030829825e-06 1 0.928633917449754 0.861195679750446 0.9079679159374 0.826436598814713 12 7351 3713 3 9 0.406708668380053 0.617080517659882 0.333333333333333 0.222222222222222 0.8 0.333333333333333 0 0 0.000253372489007475 0.000507936593579061 0.245388643920123 0.293360068646535 0 0.276533920737842 0.0833333333333333 0 0 0.0907771323277227 0.100391939047808 0.743811131398139 0.416059117330902 0.97391650051003 0.617080517659882 0.666666666666667 0.222222222222222 0.999046256556986 0.998067632850242 0.875 0.866666666666667 0.341056091378425 0.366119876879087 0.163498233781865 0.267518992602412 0.693845713602576 0.240109282796556 0.292641138018818 0.123917369320567 -0.69544654561339 -0.146937240851389 -0.462258037458914 0.175331026279036 -0.192789692263961 -0.0729784075312384 -0.562274312143322 -0.112779086349838 0.574398391554339 0.949376117721141 -0.371926937749444 0.00408392335226453
"1" "1231125" 1000 10 0.129383333252519 0.0615625334412923 0.313099 9 2.3204009652868e-06 1 0.859476820800375 0.771446129656394 0.813444700303602 0.655476544270607 14 21534 10748 1 13 1 0.952177348737121 1 0.538461538461538 0.999476165531692 0.95906432748538 0.998769987699877 0.416666666666667 2.81267569164356e-05 5.69822213414284e-05 0.18178174949711 0.550121676370103 0 0.714913788292659 0.214285714285714 0.979865771812081 0.85 0.146711624046572 0.160937114968028 0.737053877012295 0.58795031271494 1 0.422299806284565 1 0.0769230769230769 0.999924568152674 0.999848208864602 0 0.5 0.000207153708860375 0.000422773410528876 0.0923533767805596 0.160280470463246 0.80289622758856 0.0508686710736688 0.470060490150806 0.0305807051741555 -0.988311521402562 0.000624719745409866 0.00291595258436486 0.00385791811983839 -0.181284333445122 -0.000627607319608728 0.623767160340142 0.00624111559664773 0.171597280636624 -0.996771146741924 0.97613172839439 -0.0796037890868307
