seed indID indSubpopIndex subpop phen_sal phen_temp sal_opt temp_opt fitness
2549986039929 0 0 1 -0.334455 -1.12015 -1 -1 0.632937
2549986039929 1 1 1 -0.281203 -0.933576 -1 -1 0.593878
2549986039929 2 2 1 -0.921478 -1.0884 -1 -1 0.986117
2549986039929 3 3 1 0.0193673 -1.09745 -1 -1 0.350426
2549986039929 4 4 1 -0.817127 -1.30263 -1 -1 0.882471
2549986039929 5 5 1 0.00174605 -1.15067 -1 -1 0.358367
2549986039929 6 6 1 -0.981361 -1.11663 -1 -1 0.986147
2549986039929 7 7 1 -0.436966 -0.87647 -1 -1 0.717296
2549986039929 8 8 1 -0.948495 -0.942307 -1 -1 0.994037
2549986039929 9 9 1 -0.81035 -1.30836 -1 -1 0.877171
2549986039929 10 10 1 -0.923255 -1.17209 -1 -1 0.965117
2549986039929 11 11 1 -0.17226 -0.970053 -1 -1 0.503561
2549986039929 12 12 1 -0.115176 -1.0725 -1 -1 0.454676
2549986039929 13 13 1 -0.672761 -1.10107 -1 -1 0.889319
2549986039929 14 14 1 -0.922986 -1.08861 -1 -1 0.986311
2549986039929 15 15 1 -1.02048 -1.14183 -1 -1 0.979673
2549986039929 16 16 1 -1.16453 -1.07695 -1 -1 0.967547
2549986039929 17 17 1 0.411038 -1.12567 -1 -1 0.134415
2549986039929 18 18 1 -0.587362 -1.17817 -1 -1 0.817084
2549986039929 19 19 1 -0.610067 -1.16864 -1 -1 0.834863
2549986039929 20 20 1 -0.458833 -1.0094 -1 -1 0.746059
2549986039929 21 21 1 -0.714002 -1.02675 -1 -1 0.920802
2549986039929 22 22 1 -0.356941 -0.444328 -1 -1 0.485636
2549986039929 23 23 1 -0.728994 -1.10134 -1 -1 0.919695
2549986039929 24 24 1 -0.488391 -1.13184 -1 -1 0.756444
2549986039929 25 25 1 -0.363136 -0.97564 -1 -1 0.666184
2549986039929 26 26 1 -0.52383 -1.16199 -1 -1 0.776485
2549986039929 27 27 1 0.376615 -0.843755 -1 -1 0.146683
2549986039929 28 28 1 -0.155442 -1.02745 -1 -1 0.489666
2549986039929 29 29 1 -0.354629 -1.16872 -1 -1 0.640843
2549986039929 30 30 1 -0.8565 -1.11851 -1 -1 0.965956
2549986039929 31 31 1 -1.36496 -1.17202 -1 -1 0.849773
2549986039929 32 32 1 -0.803805 -1.08929 -1 -1 0.954598
2549986039929 33 33 1 -1.09602 -0.780822 -1 -1 0.94435
2549986039929 34 34 1 -1.03182 -1.09113 -1 -1 0.990727
2549986039929 35 35 1 -0.171181 -1.16058 -1 -1 0.490306
2549986039929 36 36 1 -0.681593 -1.14832 -1 -1 0.883926
2549986039929 37 37 1 -0.487529 -1.04913 -1 -1 0.767175
2549986039929 38 38 1 -0.365477 -1.23116 -1 -1 0.633778
2549986039929 39 39 1 -0.600021 -1.09495 -1 -1 0.84451
2549986039929 40 40 1 -0.483874 -1.27197 -1 -1 0.71152
2549986039929 41 41 1 -0.0814914 -1.1988 -1 -1 0.413467
2549986039929 42 42 1 -0.244842 -0.944136 -1 -1 0.563615
2549986039929 43 43 1 -0.713652 -0.957933 -1 -1 0.919647
2549986039929 44 44 1 -0.537027 -1.14662 -1 -1 0.789906
2549986039929 45 45 1 -0.938201 -1.03103 -1 -1 0.995229
2549986039929 46 46 1 -0.374703 -1.12396 -1 -1 0.666069
2549986039929 47 47 1 -0.289161 -1.00375 -1 -1 0.603321
2549986039929 48 48 1 0.200996 -0.989984 -1 -1 0.236338
2549986039929 49 49 1 -0.35675 -1.06219 -1 -1 0.6586
2549986039929 50 50 1 -1.15177 -0.614155 -1 -1 0.842053
2549986039929 51 51 1 -0.604659 -1.11106 -1 -1 0.844822
2549986039929 52 52 1 -0.505534 -1.08012 -1 -1 0.778089
2549986039929 53 53 1 -0.839749 -0.99885 -1 -1 0.974645
2549986039929 54 54 1 -0.519631 -1.12027 -1 -1 0.782532
2549986039929 55 55 1 -0.112485 -1.13039 -1 -1 0.44723
2549986039929 56 56 1 -0.8117 -1.06249 -1 -1 0.961403
2549986039929 57 57 1 -0.954221 -1.1115 -1 -1 0.985577
2549986039929 58 58 1 -0.672457 -1.06325 -1 -1 0.894684
2549986039929 59 59 1 0.546157 -1.1016 -1 -1 0.0906342
2549986039929 60 60 1 -0.352454 -0.833076 -1 -1 0.639429
2549986039929 61 61 1 -0.538298 -1.08241 -1 -1 0.802551
2549986039929 62 62 1 0.212985 -1.0131 -1 -1 0.22958
2549986039929 63 63 1 -0.903083 -1.05218 -1 -1 0.987957
2549986039929 64 64 1 -1.32275 -1.0808 -1 -1 0.895212
2549986039929 65 65 1 -0.505534 -1.08012 -1 -1 0.778089
2549986039929 66 66 1 -0.560156 -0.905661 -1 -1 0.816798
2549986039929 67 67 1 -0.840553 -0.98304 -1 -1 0.974617
2549986039929 68 68 1 -0.805551 -1.06303 -1 -1 0.959077
2549986039929 69 69 1 -0.359148 -1.187 -1 -1 0.640402
2549986039929 70 70 1 -0.526647 -1.09085 -1 -1 0.792695
2549986039929 71 71 1 -0.269101 -0.892096 -1 -1 0.579345
2549986039929 72 72 1 -1.00773 -1.0909 -1 -1 0.991712
2549986039929 73 73 1 -0.35155 -1.2015 -1 -1 0.630596
2549986039929 74 74 1 -1.08465 -0.991084 -1 -1 0.992782
2549986039929 75 75 1 -0.526194 -1.01478 -1 -1 0.798747
2549986039929 76 76 1 -0.370769 -1.14687 -1 -1 0.65869
2549986039929 77 77 1 -0.0473377 -1.21296 -1 -1 0.385614
2549986039929 78 78 1 -0.600193 -1.09792 -1 -1 0.844143
2549986039929 79 79 1 -1.26322 -0.845141 -1 -1 0.91095
2549986039929 80 80 1 -1.04263 -1.20681 -1 -1 0.95639
2549986039929 81 81 1 -0.451107 -1.00906 -1 -1 0.739808
2549986039929 82 82 1 -0.174979 -1.21028 -1 -1 0.484385
2549986039929 83 83 1 -1.02867 -0.947833 -1 -1 0.996463
2549986039929 84 84 1 -0.501723 -1.04148 -1 -1 0.7788
2549986039929 85 85 1 -0.465863 -1.19607 -1 -1 0.723434
2549986039929 86 86 1 -0.448818 -1.12044 -1 -1 0.72738
2549986039929 87 87 1 -1.09451 -1.12611 -1 -1 0.97547
2549986039929 88 88 1 -1.32523 -1.24947 -1 -1 0.845347
2549986039929 89 89 1 -0.0188642 -1.09146 -1 -1 0.378707
2549986039929 90 90 1 0.00726897 -0.967109 -1 -1 0.362159
2549986039929 91 91 1 -0.347243 -0.898445 -1 -1 0.646356
2549986039929 92 92 1 -0.48787 -0.985607 -1 -1 0.769139
2549986039929 93 93 1 -0.311476 -1.16269 -1 -1 0.606207
2549986039929 94 94 1 -0.377201 -1.19136 -1 -1 0.654099
2549986039929 95 95 1 -0.986952 -1.08683 -1 -1 0.992319
2549986039929 96 96 1 -0.897203 -1.09232 -1 -1 0.98109
2549986039929 97 97 1 -0.177748 -0.95038 -1 -1 0.507347
2549986039929 98 98 1 -0.0866463 -1.08336 -1 -1 0.431209
2549986039929 99 99 1 -0.828275 -0.985462 -1 -1 0.970736
2549986039929 100 0 2 0.252996 -1.21185 -0.5 -1 0.542329
2549986039929 101 1 2 -0.714262 -1.10573 -0.5 -1 0.944512
2549986039929 102 2 2 -0.970041 -1.10545 -0.5 -1 0.792899
2549986039929 103 3 2 -0.18774 -1.25606 -0.5 -1 0.849531
