seed indID indSubpopIndex subpop phen_sal phen_temp sal_opt temp_opt fitness
1231142 0 0 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 1 1 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 2 2 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 3 3 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 4 4 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 5 5 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 6 6 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 7 7 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 8 8 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 9 9 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 10 10 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 11 11 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 12 12 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 13 13 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 14 14 1 -0.224072 -1.01708 -1 -1 0.54752
1231142 15 15 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 16 16 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 17 17 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 18 18 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 19 19 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 20 20 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 21 21 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 22 22 1 -0.224072 -1.01708 -1 -1 0.54752
1231142 23 23 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 24 24 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 25 25 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 26 26 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 27 27 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 28 28 1 -0.0383269 -0.970804 -1 -1 0.396267
1231142 29 29 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 30 30 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 31 31 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 32 32 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 33 33 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 34 34 1 -0.409817 -1.06335 -1 -1 0.703049
1231142 35 35 1 -0.313735 -1.50942 -1 -1 0.481683
