seed indID indSubpopIndex subpop phen_sal phen_temp sal_opt temp_opt fitness
1231217 0 0 1 0.00248821 -1.07945 -0.777778 -1 0.540572
1231217 1 1 1 -0.471842 -0.897541 -0.777778 -1 0.90114
1231217 2 2 1 -0.789649 -0.892262 -0.777778 -1 0.98832
1231217 3 3 1 -0.0479311 -0.794097 -0.777778 -1 0.562664
1231217 4 4 1 -0.567983 -0.93375 -0.777778 -1 0.95275
1231217 5 5 1 -0.413312 -1.09993 -0.777778 -1 0.866909
1231217 6 6 1 -0.277605 -1.09843 -0.777778 -1 0.771158
1231217 7 7 1 -0.562883 -1.14565 -0.777778 -1 0.934828
1231217 8 8 1 -0.665437 -0.728586 -0.777778 -1 0.917332
1231217 9 9 1 -0.71518 -1.26047 -0.777778 -1 0.930749
1231217 10 10 1 -0.351267 -1.18609 -0.777778 -1 0.8053
1231217 11 11 1 -0.632917 -1.33918 -0.777778 -1 0.872817
1231217 12 12 1 -0.97599 -0.800644 -0.777778 -1 0.924011
1231217 13 13 1 -0.325188 -0.955109 -0.777778 -1 0.813139
1231217 14 14 1 -0.538222 -1.20662 -0.777778 -1 0.904768
1231217 15 15 1 -0.858578 -1.30551 -0.777778 -1 0.904962
1231217 16 16 1 -1.28587 -1.12633 -0.777778 -1 0.76024
1231217 17 17 1 -0.895439 -1.12847 -0.777778 -1 0.970106
1231217 18 18 1 -0.547908 -1.32034 -0.777778 -1 0.856021
1231217 19 19 1 -0.488009 -0.963699 -0.777778 -1 0.918252
1231217 20 20 1 -1.14927 -0.822925 -0.777778 -1 0.844201
1231217 21 21 1 -0.251058 -1.13649 -0.777778 -1 0.74374
1231217 22 22 1 -0.531383 -0.732211 -0.777778 -1 0.875972
1231217 23 23 1 -1.04349 -0.984052 -0.777778 -1 0.931593
1231217 24 24 1 -0.191586 -1.45698 -0.777778 -1 0.575537
1231217 25 25 1 -0.555048 -0.980218 -0.777778 -1 0.95123
1231217 26 26 1 -0.746395 -1.21481 -0.777778 -1 0.953965
1231217 27 27 1 -0.695511 -1.09637 -0.777778 -1 0.984072
1231217 28 28 1 -1.05264 -0.919701 -0.777778 -1 0.921275
1231217 29 29 1 -0.528119 -0.763395 -0.777778 -1 0.888419
1231217 30 30 1 -0.4022 -1.03927 -0.777778 -1 0.8671
1231217 31 31 1 -0.697249 -0.843771 -0.777778 -1 0.96958
1231217 32 32 1 -0.109212 -0.669578 -0.777778 -1 0.573407
1231217 33 33 1 -0.632205 -1.05087 -0.777778 -1 0.976502
1231217 34 34 1 -0.467822 -0.815239 -0.777778 -1 0.877912
1231217 35 35 1 -0.498048 -1.00997 -0.777778 -1 0.924643
1231217 36 36 1 -0.516484 -1.41181 -0.777778 -1 0.788312
1231217 37 37 1 -0.0343081 -0.710269 -0.777778 -1 0.52904
1231217 38 38 1 -0.768572 -1.16508 -0.777778 -1 0.973035
1231217 39 39 1 -0.667276 -0.861386 -0.777778 -1 0.969064
1231217 40 40 1 -0.502114 -1.15215 -0.777778 -1 0.905616
1231217 41 41 1 -0.0217138 -0.711145 -0.777778 -1 0.519406
1231217 42 42 1 -0.0104303 -1.00598 -0.777778 -1 0.554961
1231217 43 43 1 -0.437468 -1.28437 -0.777778 -1 0.821455
1231217 44 44 1 -0.254008 -1.02629 -0.777778 -1 0.759552
1231217 45 45 1 -0.846102 -1.08755 -0.777778 -1 0.987743
1231217 46 46 1 -0.545888 -1.10288 -0.777778 -1 0.937669
1231217 47 47 1 -0.0751041 -0.79033 -0.777778 -1 0.584083
1231217 48 48 1 0.253995 -1.06119 -0.777778 -1 0.343592
1231217 49 49 1 -0.172139 -1.03772 -0.777778 -1 0.691964
1231217 50 50 1 -0.531667 -0.986888 -0.777778 -1 0.941066
1231217 51 51 1 -0.752607 -1.39242 -0.777778 -1 0.856734
1231217 52 52 1 -0.442131 -1.24965 -0.777778 -1 0.839472
1231217 53 53 1 -0.0462907 -0.951841 -0.777778 -1 0.58427
1231217 54 54 1 -0.141237 -0.924969 -0.777778 -1 0.663111
1231217 55 55 1 -0.0974208 -1.34152 -0.777778 -1 0.560165
1231217 56 56 1 -0.0729453 -0.968802 -0.777778 -1 0.607889
1231217 57 57 1 -0.713691 -1.38436 -0.777778 -1 0.859129
1231217 58 58 1 -0.224657 -0.677497 -0.777778 -1 0.663683
1231217 59 59 1 -0.455387 -1.25079 -0.777778 -1 0.846342
1231217 60 60 1 -0.34069 -0.817008 -0.777778 -1 0.79889
