seed indID indSubpopIndex subpop phen_sal phen_temp sal_opt temp_opt fitness
1231141 0 0 1 -0.37311 -0.976483 -0.777778 -1 0.84848
1231141 1 1 1 -0.37311 -0.976483 -0.777778 -1 0.84848
1231141 2 2 1 -0.599383 -1.11537 -0.777778 -1 0.955869
1231141 3 3 1 -0.37311 -0.976483 -0.777778 -1 0.84848
1231141 4 4 1 -0.243521 -1.17696 -0.777778 -1 0.728515
1231141 5 5 1 -0.818511 -1.04311 -0.777778 -1 0.996488
1231141 6 6 1 -0.37311 -0.976483 -0.777778 -1 0.84848
1231141 7 7 1 -0.37311 -0.976483 -0.777778 -1 0.84848
1231141 8 8 1 -0.243521 -1.17696 -0.777778 -1 0.728515
1231141 9 9 1 -0.37311 -0.976483 -0.777778 -1 0.84848
1231141 10 10 1 -0.599383 -1.11537 -0.777778 -1 0.955869
1231141 11 11 1 -0.37311 -0.976483 -0.777778 -1 0.84848
1231141 12 12 1 -0.37311 -0.976483 -0.777778 -1 0.84848
1231141 13 13 1 -0.146837 -0.837598 -0.777778 -1 0.654123
1231141 14 14 1 -0.37311 -0.976483 -0.777778 -1 0.84848
1231141 15 15 1 -0.37311 -0.976483 -0.777778 -1 0.84848
1231141 16 16 1 -0.243521 -1.17696 -0.777778 -1 0.728515
1231141 17 17 1 -0.37311 -0.976483 -0.777778 -1 0.84848
1231141 18 18 1 -0.599383 -1.11537 -0.777778 -1 0.955869
1231141 19 19 1 -0.37311 -0.976483 -0.777778 -1 0.84848
1231141 20 20 1 -0.37311 -0.976483 -0.777778 -1 0.84848
1231141 21 21 1 -0.37311 -0.976483 -0.777778 -1 0.84848
1231141 22 22 1 -0.599383 -1.11537 -0.777778 -1 0.955869
1231141 23 23 1 -0.599383 -1.11537 -0.777778 -1 0.955869
1231141 24 24 1 -0.37311 -0.976483 -0.777778 -1 0.84848
1231141 25 25 1 -0.146837 -0.837598 -0.777778 -1 0.654123
1231141 26 26 1 -0.146837 -0.837598 -0.777778 -1 0.654123
1231141 27 27 1 -0.37311 -0.976483 -0.777778 -1 0.84848
1231141 28 28 1 -0.37311 -0.976483 -0.777778 -1 0.84848
1231141 29 29 1 -0.462649 -1.10471 -0.777778 -1 0.895592
1231141 30 30 1 -0.37311 -0.976483 -0.777778 -1 0.84848
1231141 31 31 1 -0.0172476 -1.03808 -0.777778 -1 0.559979
1231141 32 32 1 -0.37311 -0.976483 -0.777778 -1 0.84848
1231141 33 33 1 0.209025 -0.899195 -0.777778 -1 0.373834
1231141 34 34 1 -0.599383 -1.11537 -0.777778 -1 0.955869
1231141 35 35 1 -0.37311 -0.976483 -0.777778 -1 0.84848
1231141 36 36 1 -0.243521 -1.17696 -0.777778 -1 0.728515
1231141 37 37 1 -0.599383 -1.11537 -0.777778 -1 0.955869
1231141 38 38 1 -0.37311 -0.976483 -0.777778 -1 0.84848
1231141 39 39 1 -0.37311 -0.976483 -0.777778 -1 0.84848
1231141 40 40 1 -0.37311 -0.976483 -0.777778 -1 0.84848
1231141 41 41 1 -0.599383 -1.11537 -0.777778 -1 0.955869
1231141 42 42 1 -0.146837 -0.837598 -0.777778 -1 0.654123
1231141 43 43 1 -0.818511 -1.04311 -0.777778 -1 0.996488
1231141 44 44 1 -0.592238 -0.904227 -0.777778 -1 0.957339
1231141 45 45 1 -0.599383 -1.11537 -0.777778 -1 0.955869
1231141 46 46 1 -0.37311 -0.976483 -0.777778 -1 0.84848
1231141 47 47 1 -0.37311 -0.976483 -0.777778 -1 0.84848
1231141 48 48 1 -0.37311 -0.976483 -0.777778 -1 0.84848
1231141 49 49 1 -0.37311 -0.976483 -0.777778 -1 0.84848
1231141 50 50 1 -0.37311 -0.976483 -0.777778 -1 0.84848
1231141 51 51 1 -0.37311 -0.976483 -0.777778 -1 0.84848
