seed subpopID N opt0 opt1 x y
1231228 1 145 -1 -1 1 1
1231228 2 50 -0.5 -1 2 1
1231228 3 95 0 -1 3 1
1231228 4 50 0.5 -1 4 1
1231228 5 95 1 -1 5 1
1231228 6 145 1 -1 6 1
1231228 7 50 0.5 -1 7 1
1231228 8 10 0 -1 8 1
1231228 9 50 -0.5 -1 9 1
1231228 10 10 -1 -1 10 1
1231228 11 200 -1 -0.777778 1 2
1231228 12 10 -0.5 -0.777778 2 2
1231228 13 200 0 -0.777778 3 2
1231228 14 50 0.5 -0.777778 4 2
1231228 15 10 1 -0.777778 5 2
1231228 16 145 1 -0.777778 6 2
1231228 17 50 0.5 -0.777778 7 2
1231228 18 10 0 -0.777778 8 2
1231228 19 10 -0.5 -0.777778 9 2
1231228 20 50 -1 -0.777778 10 2
1231228 21 145 -1 -0.555556 1 3
1231228 22 50 -0.5 -0.555556 2 3
1231228 23 95 0 -0.555556 3 3
1231228 24 200 0.5 -0.555556 4 3
1231228 25 200 1 -0.555556 5 3
1231228 26 10 1 -0.555556 6 3
1231228 27 200 0.5 -0.555556 7 3
1231228 28 10 0 -0.555556 8 3
1231228 29 200 -0.5 -0.555556 9 3
1231228 30 200 -1 -0.555556 10 3
1231228 31 10 -1 -0.333333 1 4
1231228 32 50 -0.5 -0.333333 2 4
1231228 33 10 0 -0.333333 3 4
1231228 34 10 0.5 -0.333333 4 4
1231228 35 200 1 -0.333333 5 4
1231228 36 200 1 -0.333333 6 4
1231228 37 95 0.5 -0.333333 7 4
1231228 38 200 0 -0.333333 8 4
1231228 39 10 -0.5 -0.333333 9 4
1231228 40 50 -1 -0.333333 10 4
1231228 41 50 -1 -0.111111 1 5
1231228 42 10 -0.5 -0.111111 2 5
1231228 43 10 0 -0.111111 3 5
1231228 44 50 0.5 -0.111111 4 5
1231228 45 50 1 -0.111111 5 5
1231228 46 200 1 -0.111111 6 5
1231228 47 200 0.5 -0.111111 7 5
1231228 48 200 0 -0.111111 8 5
1231228 49 10 -0.5 -0.111111 9 5
1231228 50 145 -1 -0.111111 10 5
1231228 51 50 -1 0.111111 1 6
1231228 52 200 -0.5 0.111111 2 6
1231228 53 10 0 0.111111 3 6
1231228 54 50 0.5 0.111111 4 6
1231228 55 50 1 0.111111 5 6
1231228 56 10 1 0.111111 6 6
1231228 57 50 0.5 0.111111 7 6
1231228 58 200 0 0.111111 8 6
1231228 59 145 -0.5 0.111111 9 6
1231228 60 200 -1 0.111111 10 6
1231228 61 200 -1 0.333333 1 7
1231228 62 200 -0.5 0.333333 2 7
1231228 63 10 0 0.333333 3 7
1231228 64 10 0.5 0.333333 4 7
1231228 65 200 1 0.333333 5 7
1231228 66 50 1 0.333333 6 7
1231228 67 95 0.5 0.333333 7 7
1231228 68 145 0 0.333333 8 7
1231228 69 145 -0.5 0.333333 9 7
1231228 70 200 -1 0.333333 10 7
1231228 71 145 -1 0.555556 1 8
1231228 72 95 -0.5 0.555556 2 8
1231228 73 95 0 0.555556 3 8
1231228 74 145 0.5 0.555556 4 8
1231228 75 50 1 0.555556 5 8
1231228 76 10 1 0.555556 6 8
1231228 77 50 0.5 0.555556 7 8
1231228 78 50 0 0.555556 8 8
1231228 79 95 -0.5 0.555556 9 8
1231228 80 50 -1 0.555556 10 8
1231228 81 95 -1 0.777778 1 9
1231228 82 10 -0.5 0.777778 2 9
1231228 83 50 0 0.777778 3 9
1231228 84 50 0.5 0.777778 4 9
1231228 85 50 1 0.777778 5 9
1231228 86 50 1 0.777778 6 9
1231228 87 200 0.5 0.777778 7 9
1231228 88 10 0 0.777778 8 9
1231228 89 10 -0.5 0.777778 9 9
1231228 90 50 -1 0.777778 10 9
1231228 91 95 -1 1 1 10
1231228 92 10 -0.5 1 2 10
1231228 93 50 0 1 3 10
1231228 94 200 0.5 1 4 10
1231228 95 10 1 1 5 10
1231228 96 95 1 1 6 10
1231228 97 200 0.5 1 7 10
1231228 98 95 0 1 8 10
1231228 99 200 -0.5 1 9 10
1231228 100 50 -1 1 10 10
