seed subpopID N opt0 opt1 x y
1231223 1 145 -1 -1 1 1
1231223 2 145 -0.777778 -1 2 1
1231223 3 200 -0.555556 -1 3 1
1231223 4 10 -0.333333 -1 4 1
1231223 5 10 -0.111111 -1 5 1
1231223 6 95 0.111111 -1 6 1
1231223 7 200 0.333333 -1 7 1
1231223 8 145 0.555556 -1 8 1
1231223 9 10 0.777778 -1 9 1
1231223 10 10 1 -1 10 1
1231223 11 200 -1 -0.777778 1 2
1231223 12 145 -0.777778 -0.777778 2 2
1231223 13 95 -0.555556 -0.777778 3 2
1231223 14 95 -0.333333 -0.777778 4 2
1231223 15 95 -0.111111 -0.777778 5 2
1231223 16 200 0.111111 -0.777778 6 2
1231223 17 10 0.333333 -0.777778 7 2
1231223 18 95 0.555556 -0.777778 8 2
1231223 19 145 0.777778 -0.777778 9 2
1231223 20 200 1 -0.777778 10 2
1231223 21 95 -1 -0.555556 1 3
1231223 22 10 -0.777778 -0.555556 2 3
1231223 23 10 -0.555556 -0.555556 3 3
1231223 24 95 -0.333333 -0.555556 4 3
1231223 25 95 -0.111111 -0.555556 5 3
1231223 26 145 0.111111 -0.555556 6 3
1231223 27 95 0.333333 -0.555556 7 3
1231223 28 50 0.555556 -0.555556 8 3
1231223 29 50 0.777778 -0.555556 9 3
1231223 30 50 1 -0.555556 10 3
1231223 31 10 -1 -0.333333 1 4
1231223 32 10 -0.777778 -0.333333 2 4
1231223 33 200 -0.555556 -0.333333 3 4
1231223 34 200 -0.333333 -0.333333 4 4
1231223 35 200 -0.111111 -0.333333 5 4
1231223 36 200 0.111111 -0.333333 6 4
1231223 37 10 0.333333 -0.333333 7 4
1231223 38 95 0.555556 -0.333333 8 4
1231223 39 95 0.777778 -0.333333 9 4
1231223 40 145 1 -0.333333 10 4
1231223 41 145 -1 -0.111111 1 5
1231223 42 200 -0.777778 -0.111111 2 5
1231223 43 200 -0.555556 -0.111111 3 5
1231223 44 50 -0.333333 -0.111111 4 5
1231223 45 50 -0.111111 -0.111111 5 5
1231223 46 10 0.111111 -0.111111 6 5
1231223 47 50 0.333333 -0.111111 7 5
1231223 48 10 0.555556 -0.111111 8 5
1231223 49 50 0.777778 -0.111111 9 5
1231223 50 95 1 -0.111111 10 5
1231223 51 145 -1 0.111111 1 6
1231223 52 95 -0.777778 0.111111 2 6
1231223 53 50 -0.555556 0.111111 3 6
1231223 54 200 -0.333333 0.111111 4 6
1231223 55 145 -0.111111 0.111111 5 6
1231223 56 50 0.111111 0.111111 6 6
1231223 57 200 0.333333 0.111111 7 6
1231223 58 145 0.555556 0.111111 8 6
1231223 59 200 0.777778 0.111111 9 6
1231223 60 200 1 0.111111 10 6
1231223 61 10 -1 0.333333 1 7
1231223 62 200 -0.777778 0.333333 2 7
1231223 63 50 -0.555556 0.333333 3 7
1231223 64 145 -0.333333 0.333333 4 7
1231223 65 95 -0.111111 0.333333 5 7
1231223 66 50 0.111111 0.333333 6 7
1231223 67 10 0.333333 0.333333 7 7
1231223 68 10 0.555556 0.333333 8 7
1231223 69 10 0.777778 0.333333 9 7
1231223 70 145 1 0.333333 10 7
1231223 71 50 -1 0.555556 1 8
1231223 72 145 -0.777778 0.555556 2 8
1231223 73 145 -0.555556 0.555556 3 8
1231223 74 145 -0.333333 0.555556 4 8
1231223 75 200 -0.111111 0.555556 5 8
1231223 76 95 0.111111 0.555556 6 8
1231223 77 145 0.333333 0.555556 7 8
1231223 78 95 0.555556 0.555556 8 8
1231223 79 200 0.777778 0.555556 9 8
1231223 80 50 1 0.555556 10 8
1231223 81 50 -1 0.777778 1 9
1231223 82 50 -0.777778 0.777778 2 9
1231223 83 200 -0.555556 0.777778 3 9
1231223 84 200 -0.333333 0.777778 4 9
1231223 85 10 -0.111111 0.777778 5 9
1231223 86 145 0.111111 0.777778 6 9
1231223 87 200 0.333333 0.777778 7 9
1231223 88 95 0.555556 0.777778 8 9
1231223 89 145 0.777778 0.777778 9 9
1231223 90 50 1 0.777778 10 9
1231223 91 145 -1 1 1 10
1231223 92 10 -0.777778 1 2 10
1231223 93 50 -0.555556 1 3 10
1231223 94 145 -0.333333 1 4 10
1231223 95 145 -0.111111 1 5 10
1231223 96 95 0.111111 1 6 10
1231223 97 10 0.333333 1 7 10
1231223 98 10 0.555556 1 8 10
1231223 99 95 0.777778 1 9 10
1231223 100 50 1 1 10 10
