seed subpopID N opt0 opt1 x y
1231160 1 10 -1 -1 1 1
1231160 2 10 -0.777778 -1 2 1
1231160 3 10 -0.555556 -1 3 1
1231160 4 10 -0.333333 -1 4 1
1231160 5 10 -0.111111 -1 5 1
1231160 6 10 0.111111 -1 6 1
1231160 7 10 0.333333 -1 7 1
1231160 8 10 0.555556 -1 8 1
1231160 9 10 0.777778 -1 9 1
1231160 10 10 1 -1 10 1
1231160 11 10 -1 -0.777778 1 2
1231160 12 10 -0.777778 -0.777778 2 2
1231160 13 10 -0.555556 -0.777778 3 2
1231160 14 10 -0.333333 -0.777778 4 2
1231160 15 10 -0.111111 -0.777778 5 2
1231160 16 10 0.111111 -0.777778 6 2
1231160 17 10 0.333333 -0.777778 7 2
1231160 18 10 0.555556 -0.777778 8 2
1231160 19 10 0.777778 -0.777778 9 2
1231160 20 10 1 -0.777778 10 2
1231160 21 50 -1 -0.555556 1 3
1231160 22 50 -0.777778 -0.555556 2 3
1231160 23 50 -0.555556 -0.555556 3 3
1231160 24 50 -0.333333 -0.555556 4 3
1231160 25 50 -0.111111 -0.555556 5 3
1231160 26 50 0.111111 -0.555556 6 3
1231160 27 50 0.333333 -0.555556 7 3
1231160 28 50 0.555556 -0.555556 8 3
1231160 29 50 0.777778 -0.555556 9 3
1231160 30 50 1 -0.555556 10 3
1231160 31 50 -1 -0.333333 1 4
1231160 32 50 -0.777778 -0.333333 2 4
1231160 33 50 -0.555556 -0.333333 3 4
1231160 34 50 -0.333333 -0.333333 4 4
1231160 35 50 -0.111111 -0.333333 5 4
1231160 36 50 0.111111 -0.333333 6 4
1231160 37 50 0.333333 -0.333333 7 4
1231160 38 50 0.555556 -0.333333 8 4
1231160 39 50 0.777778 -0.333333 9 4
1231160 40 50 1 -0.333333 10 4
1231160 41 95 -1 -0.111111 1 5
1231160 42 95 -0.777778 -0.111111 2 5
1231160 43 95 -0.555556 -0.111111 3 5
1231160 44 95 -0.333333 -0.111111 4 5
1231160 45 95 -0.111111 -0.111111 5 5
1231160 46 95 0.111111 -0.111111 6 5
1231160 47 95 0.333333 -0.111111 7 5
1231160 48 95 0.555556 -0.111111 8 5
1231160 49 95 0.777778 -0.111111 9 5
1231160 50 95 1 -0.111111 10 5
1231160 51 95 -1 0.111111 1 6
1231160 52 95 -0.777778 0.111111 2 6
1231160 53 95 -0.555556 0.111111 3 6
1231160 54 95 -0.333333 0.111111 4 6
1231160 55 95 -0.111111 0.111111 5 6
1231160 56 95 0.111111 0.111111 6 6
1231160 57 95 0.333333 0.111111 7 6
1231160 58 95 0.555556 0.111111 8 6
1231160 59 95 0.777778 0.111111 9 6
1231160 60 95 1 0.111111 10 6
1231160 61 145 -1 0.333333 1 7
1231160 62 145 -0.777778 0.333333 2 7
1231160 63 145 -0.555556 0.333333 3 7
1231160 64 145 -0.333333 0.333333 4 7
1231160 65 145 -0.111111 0.333333 5 7
1231160 66 145 0.111111 0.333333 6 7
1231160 67 145 0.333333 0.333333 7 7
1231160 68 145 0.555556 0.333333 8 7
1231160 69 145 0.777778 0.333333 9 7
1231160 70 145 1 0.333333 10 7
1231160 71 145 -1 0.555556 1 8
1231160 72 145 -0.777778 0.555556 2 8
1231160 73 145 -0.555556 0.555556 3 8
1231160 74 145 -0.333333 0.555556 4 8
1231160 75 145 -0.111111 0.555556 5 8
1231160 76 145 0.111111 0.555556 6 8
1231160 77 145 0.333333 0.555556 7 8
1231160 78 145 0.555556 0.555556 8 8
1231160 79 145 0.777778 0.555556 9 8
1231160 80 145 1 0.555556 10 8
1231160 81 200 -1 0.777778 1 9
1231160 82 200 -0.777778 0.777778 2 9
1231160 83 200 -0.555556 0.777778 3 9
1231160 84 200 -0.333333 0.777778 4 9
1231160 85 200 -0.111111 0.777778 5 9
1231160 86 200 0.111111 0.777778 6 9
1231160 87 200 0.333333 0.777778 7 9
1231160 88 200 0.555556 0.777778 8 9
1231160 89 200 0.777778 0.777778 9 9
1231160 90 200 1 0.777778 10 9
1231160 91 200 -1 1 1 10
1231160 92 200 -0.777778 1 2 10
1231160 93 200 -0.555556 1 3 10
1231160 94 200 -0.333333 1 4 10
1231160 95 200 -0.111111 1 5 10
1231160 96 200 0.111111 1 6 10
1231160 97 200 0.333333 1 7 10
1231160 98 200 0.555556 1 8 10
1231160 99 200 0.777778 1 9 10
1231160 100 200 1 1 10 10
