seed indID indSubpopIndex subpop phen_sal phen_temp sal_opt temp_opt fitness
1231191 0 0 1 -1.07629 -0.851911 -1 -1 0.972631
1231191 1 1 1 -0.667388 -1.04941 -1 -1 0.893087
1231191 2 2 1 -1.09416 -0.91112 -1 -1 0.983373
1231191 3 3 1 -0.991026 -0.901587 -1 -1 0.990282
1231191 4 4 1 -0.739046 -1.09805 -1 -1 0.925232
1231191 5 5 1 -0.889961 -1.2493 -1 -1 0.928433
1231191 6 6 1 -1.03126 -0.783198 -1 -1 0.953153
1231191 7 7 1 -0.674619 -0.755391 -1 -1 0.847295
1231191 8 8 1 -0.85398 -0.76532 -1 -1 0.926449
1231191 9 9 1 -0.886441 -0.74109 -1 -1 0.923181
1231191 10 10 1 -0.863335 -0.928526 -1 -1 0.976495
1231191 11 11 1 -0.833126 -0.940876 -1 -1 0.969143
1231191 12 12 1 -0.912235 -0.937491 -1 -1 0.988457
1231191 13 13 1 -1.01391 -0.800608 -1 -1 0.960837
1231191 14 14 1 -1.1081 -1.10486 -1 -1 0.977574
1231191 15 15 1 -0.826538 -1.0124 -1 -1 0.97021
1231191 16 16 1 -1.02977 -1.06166 -1 -1 0.995322
1231191 17 17 1 -1.04486 -0.848089 -1 -1 0.975223
1231191 18 18 1 -1.0207 -0.933836 -1 -1 0.995206
1231191 19 19 1 -0.852614 -1.06665 -1 -1 0.974175
1231191 20 20 1 -0.805261 -0.936297 -1 -1 0.958887
1231191 21 21 1 -1.06122 -1.10809 -1 -1 0.984688
1231191 22 22 1 -1.09609 -0.766751 -1 -1 0.938345
1231191 23 23 1 -0.853761 -1.01921 -1 -1 0.97848
1231191 24 24 1 -0.993287 -0.867156 -1 -1 0.982463
1231191 25 25 1 -0.980288 -1.02251 -1 -1 0.999105
1231191 26 26 1 -0.747105 -0.95657 -1 -1 0.936279
1231191 27 27 1 -1.01838 -1.13481 -1 -1 0.981659
1231191 28 28 1 -0.774768 -0.903556 -1 -1 0.941736
1231191 29 29 1 -0.956447 -1.01619 -1 -1 0.997843
1231191 30 30 1 -0.864125 -0.785056 -1 -1 0.937383
1231191 31 31 1 -0.924492 -1.14709 -1 -1 0.973033
1231191 32 32 1 -1.03848 -0.828473 -1 -1 0.96957
1231191 33 33 1 -0.854305 -0.971422 -1 -1 0.978197
1231191 34 34 1 -0.743346 -0.9883 -1 -1 0.936123
1231191 35 35 1 -0.778549 -1.16771 -1 -1 0.925735
1231191 36 36 1 -0.877451 -0.953387 -1 -1 0.982956
1231191 37 37 1 -1.15887 -0.78194 -1 -1 0.929797
1231191 38 38 1 -0.843752 -0.905601 -1 -1 0.967225
1231191 39 39 1 -0.859018 -1.00415 -1 -1 0.980303
1231191 40 40 1 -1.05503 -1.1463 -1 -1 0.975863
1231191 41 41 1 -1.1373 -1.14617 -1 -1 0.960582
1231191 42 42 1 -0.99558 -0.944518 -1 -1 0.996907
1231191 43 43 1 -0.777406 -1.13969 -1 -1 0.933269
1231191 44 44 1 -0.724314 -0.827265 -1 -1 0.899568
1231191 45 45 1 -0.953032 -0.970603 -1 -1 0.996935
1231191 46 46 1 -0.915753 -0.840519 -1 -1 0.967992
1231191 47 47 1 -0.504856 -0.994301 -1 -1 0.782548
1231191 48 48 1 -0.803184 -0.997494 -1 -1 0.961998
1231191 49 49 1 -0.924741 -0.968481 -1 -1 0.993365
1231191 50 50 1 -1.05126 -1.04373 -1 -1 0.995471
1231191 51 51 1 -0.894615 -0.965024 -1 -1 0.987746
1231191 52 52 1 -0.754824 -0.879782 -1 -1 0.928148
1231191 53 53 1 -1.1061 -1.00168 -1 -1 0.988804
1231191 54 54 1 -0.916641 -0.97381 -1 -1 0.992394
1231191 55 55 1 -0.77163 -1.07998 -1 -1 0.943131
1231191 56 56 1 -1.2996 -0.901293 -1 -1 0.905285
1231191 57 57 1 -0.825597 -0.859727 -1 -1 0.951141
1231191 58 58 1 -1.0372 -1.12421 -1 -1 0.983328
1231191 59 59 1 -0.982907 -0.861628 -1 -1 0.980749
1231191 60 60 1 -1.08839 -0.935335 -1 -1 0.988077
1231191 61 61 1 -1.17321 -1.24663 -1 -1 0.913174
1231191 62 62 1 -0.972127 -0.717995 -1 -1 0.922836
1231191 63 63 1 -1.03781 -0.998809 -1 -1 0.99857
1231191 64 64 1 -0.964179 -0.855421 -1 -1 0.978058
1231191 65 65 1 -1.037 -1.00984 -1 -1 0.998535
1231191 66 66 1 -0.960945 -1.10193 -1 -1 0.988156
1231191 67 67 1 -0.976823 -0.710122 -1 -1 0.918911
1231191 68 68 1 -0.841941 -1.09444 -1 -1 0.966666
1231191 69 69 1 -1.086 -0.976312 -1 -1 0.992074
1231191 70 70 1 -0.613945 -0.736808 -1 -1 0.803877
1231191 71 71 1 -0.916399 -0.861409 -1 -1 0.974144
1231191 72 72 1 -0.90318 -0.774645 -1 -1 0.941615
1231191 73 73 1 -1.05606 -0.91955 -1 -1 0.990431
1231191 74 74 1 -1.07498 -0.949947 -1 -1 0.991905
1231191 75 75 1 -1.19478 -0.881317 -1 -1 0.949305
1231191 76 76 1 -0.840922 -0.731441 -1 -1 0.907166
1231191 77 77 1 -1.00056 -1.33827 -1 -1 0.89188
1231191 78 78 1 -1.02039 -1.0489 -1 -1 0.997197
1231191 79 79 1 -0.802773 -0.725296 -1 -1 0.891936
1231191 80 80 1 -0.847097 -1.02746 -1 -1 0.976155
1231191 81 81 1 -0.82461 -0.661807 -1 -1 0.864904
1231191 82 82 1 -1.11257 -0.907828 -1 -1 0.979054
1231191 83 83 1 -1.02242 -0.853801 -1 -1 0.978361
1231191 84 84 1 -1.16018 -0.883541 -1 -1 0.961538
1231191 85 85 1 -0.932646 -0.928025 -1 -1 0.99033
1231191 86 86 1 -0.752758 -0.876448 -1 -1 0.926451
1231191 87 87 1 -0.842516 -0.882269 -1 -1 0.962076
1231191 88 88 1 -0.970002 -0.917617 -1 -1 0.992343
1231191 89 89 1 -0.803754 -0.906322 -1 -1 0.953813
1231191 90 90 1 -0.922706 -0.890107 -1 -1 0.982111
1231191 91 91 1 -0.804533 -1.16083 -1 -1 0.937938
1231191 92 92 1 -0.894352 -1.09526 -1 -1 0.979966
1231191 93 93 1 -1.12418 -0.545266 -1 -1 0.800753
1231191 94 94 1 -1.10648 -0.893048 -1 -1 0.97748
1231191 95 95 1 -0.885678 -0.853227 -1 -1 0.96598
1231191 96 96 1 -0.830679 -0.972977 -1 -1 0.971028
1231191 97 97 1 -0.806973 -1.0039 -1 -1 0.963412
1231191 98 98 1 -0.761842 -0.780871 -1 -1 0.900562
1231191 99 99 1 -0.994374 -1.0848 -1 -1 0.992803
1231191 100 0 2 -0.942193 -1.14732 -0.777778 -1 0.952432
1231191 101 1 2 -1.08296 -0.850418 -0.777778 -1 0.890911
1231191 102 2 2 -0.73301 -0.856822 -0.777778 -1 0.977747
1231191 103 3 2 -0.586415 -1.07714 -0.777778 -1 0.958323
1231191 104 4 2 -0.620042 -0.738128 -0.777778 -1 0.910777
1231191 105 5 2 -0.740886 -0.892191 -0.777778 -1 0.9871
1231191 106 6 2 -0.815932 -1.04238 -0.777778 -1 0.996753
1231191 107 7 2 -0.879781 -0.759232 -0.777778 -1 0.933911
1231191 108 8 2 -0.765144 -0.881783 -0.777778 -1 0.985965
1231191 109 9 2 -0.855043 -1.25953 -0.777778 -1 0.929296
1231191 110 10 2 -0.541749 -0.880289 -0.777778 -1 0.932356
