seed subpopID N opt0 opt1 x y
1231153 1 95 -1 -1 1 1
1231153 2 145 -0.5 -1 2 1
1231153 3 95 0 -1 3 1
1231153 4 50 0.5 -1 4 1
1231153 5 95 1 -1 5 1
1231153 6 95 1 -1 6 1
1231153 7 145 0.5 -1 7 1
1231153 8 95 0 -1 8 1
1231153 9 200 -0.5 -1 9 1
1231153 10 95 -1 -1 10 1
1231153 11 10 -1 -0.777778 1 2
1231153 12 200 -0.5 -0.777778 2 2
1231153 13 145 0 -0.777778 3 2
1231153 14 10 0.5 -0.777778 4 2
1231153 15 95 1 -0.777778 5 2
1231153 16 145 1 -0.777778 6 2
1231153 17 50 0.5 -0.777778 7 2
1231153 18 50 0 -0.777778 8 2
1231153 19 50 -0.5 -0.777778 9 2
1231153 20 95 -1 -0.777778 10 2
1231153 21 145 -1 -0.555556 1 3
1231153 22 200 -0.5 -0.555556 2 3
1231153 23 145 0 -0.555556 3 3
1231153 24 200 0.5 -0.555556 4 3
1231153 25 200 1 -0.555556 5 3
1231153 26 145 1 -0.555556 6 3
1231153 27 10 0.5 -0.555556 7 3
1231153 28 50 0 -0.555556 8 3
1231153 29 95 -0.5 -0.555556 9 3
1231153 30 50 -1 -0.555556 10 3
1231153 31 200 -1 -0.333333 1 4
1231153 32 145 -0.5 -0.333333 2 4
1231153 33 145 0 -0.333333 3 4
1231153 34 50 0.5 -0.333333 4 4
1231153 35 10 1 -0.333333 5 4
1231153 36 145 1 -0.333333 6 4
1231153 37 200 0.5 -0.333333 7 4
1231153 38 200 0 -0.333333 8 4
1231153 39 95 -0.5 -0.333333 9 4
1231153 40 145 -1 -0.333333 10 4
1231153 41 145 -1 -0.111111 1 5
1231153 42 200 -0.5 -0.111111 2 5
1231153 43 95 0 -0.111111 3 5
1231153 44 200 0.5 -0.111111 4 5
1231153 45 200 1 -0.111111 5 5
1231153 46 145 1 -0.111111 6 5
1231153 47 95 0.5 -0.111111 7 5
1231153 48 10 0 -0.111111 8 5
1231153 49 145 -0.5 -0.111111 9 5
1231153 50 200 -1 -0.111111 10 5
1231153 51 50 -1 0.111111 1 6
1231153 52 10 -0.5 0.111111 2 6
1231153 53 200 0 0.111111 3 6
1231153 54 145 0.5 0.111111 4 6
1231153 55 145 1 0.111111 5 6
1231153 56 145 1 0.111111 6 6
1231153 57 50 0.5 0.111111 7 6
1231153 58 145 0 0.111111 8 6
1231153 59 95 -0.5 0.111111 9 6
1231153 60 50 -1 0.111111 10 6
1231153 61 50 -1 0.333333 1 7
1231153 62 10 -0.5 0.333333 2 7
1231153 63 95 0 0.333333 3 7
1231153 64 95 0.5 0.333333 4 7
1231153 65 10 1 0.333333 5 7
1231153 66 145 1 0.333333 6 7
1231153 67 95 0.5 0.333333 7 7
1231153 68 50 0 0.333333 8 7
1231153 69 145 -0.5 0.333333 9 7
1231153 70 10 -1 0.333333 10 7
1231153 71 145 -1 0.555556 1 8
1231153 72 200 -0.5 0.555556 2 8
1231153 73 95 0 0.555556 3 8
1231153 74 145 0.5 0.555556 4 8
1231153 75 50 1 0.555556 5 8
1231153 76 50 1 0.555556 6 8
1231153 77 145 0.5 0.555556 7 8
1231153 78 95 0 0.555556 8 8
1231153 79 95 -0.5 0.555556 9 8
1231153 80 50 -1 0.555556 10 8
1231153 81 50 -1 0.777778 1 9
1231153 82 10 -0.5 0.777778 2 9
1231153 83 10 0 0.777778 3 9
1231153 84 95 0.5 0.777778 4 9
1231153 85 200 1 0.777778 5 9
1231153 86 10 1 0.777778 6 9
1231153 87 95 0.5 0.777778 7 9
1231153 88 10 0 0.777778 8 9
1231153 89 50 -0.5 0.777778 9 9
1231153 90 50 -1 0.777778 10 9
1231153 91 145 -1 1 1 10
1231153 92 200 -0.5 1 2 10
1231153 93 10 0 1 3 10
1231153 94 145 0.5 1 4 10
1231153 95 200 1 1 5 10
1231153 96 10 1 1 6 10
1231153 97 200 0.5 1 7 10
1231153 98 50 0 1 8 10
1231153 99 145 -0.5 1 9 10
1231153 100 10 -1 1 10 10
