seed subpopID N opt0 opt1 x y
1231123 1 145 -1 -1 1 1
1231123 2 50 -0.5 -1 2 1
1231123 3 50 0 -1 3 1
1231123 4 200 0.5 -1 4 1
1231123 5 200 1 -1 5 1
1231123 6 200 1 -1 6 1
1231123 7 200 0.5 -1 7 1
1231123 8 145 0 -1 8 1
1231123 9 10 -0.5 -1 9 1
1231123 10 200 -1 -1 10 1
1231123 11 145 -1 -0.777778 1 2
1231123 12 95 -0.5 -0.777778 2 2
1231123 13 10 0 -0.777778 3 2
1231123 14 10 0.5 -0.777778 4 2
1231123 15 200 1 -0.777778 5 2
1231123 16 50 1 -0.777778 6 2
1231123 17 145 0.5 -0.777778 7 2
1231123 18 10 0 -0.777778 8 2
1231123 19 10 -0.5 -0.777778 9 2
1231123 20 200 -1 -0.777778 10 2
1231123 21 95 -1 -0.555556 1 3
1231123 22 95 -0.5 -0.555556 2 3
1231123 23 95 0 -0.555556 3 3
1231123 24 95 0.5 -0.555556 4 3
1231123 25 95 1 -0.555556 5 3
1231123 26 50 1 -0.555556 6 3
1231123 27 10 0.5 -0.555556 7 3
1231123 28 145 0 -0.555556 8 3
1231123 29 10 -0.5 -0.555556 9 3
1231123 30 145 -1 -0.555556 10 3
1231123 31 95 -1 -0.333333 1 4
1231123 32 95 -0.5 -0.333333 2 4
1231123 33 50 0 -0.333333 3 4
1231123 34 200 0.5 -0.333333 4 4
1231123 35 10 1 -0.333333 5 4
1231123 36 50 1 -0.333333 6 4
1231123 37 95 0.5 -0.333333 7 4
1231123 38 50 0 -0.333333 8 4
1231123 39 95 -0.5 -0.333333 9 4
1231123 40 95 -1 -0.333333 10 4
1231123 41 50 -1 -0.111111 1 5
1231123 42 50 -0.5 -0.111111 2 5
1231123 43 95 0 -0.111111 3 5
1231123 44 145 0.5 -0.111111 4 5
1231123 45 200 1 -0.111111 5 5
1231123 46 50 1 -0.111111 6 5
1231123 47 10 0.5 -0.111111 7 5
1231123 48 50 0 -0.111111 8 5
1231123 49 200 -0.5 -0.111111 9 5
1231123 50 200 -1 -0.111111 10 5
1231123 51 10 -1 0.111111 1 6
1231123 52 145 -0.5 0.111111 2 6
1231123 53 10 0 0.111111 3 6
1231123 54 95 0.5 0.111111 4 6
1231123 55 10 1 0.111111 5 6
1231123 56 10 1 0.111111 6 6
1231123 57 200 0.5 0.111111 7 6
1231123 58 200 0 0.111111 8 6
1231123 59 95 -0.5 0.111111 9 6
1231123 60 200 -1 0.111111 10 6
1231123 61 10 -1 0.333333 1 7
1231123 62 200 -0.5 0.333333 2 7
1231123 63 95 0 0.333333 3 7
1231123 64 200 0.5 0.333333 4 7
1231123 65 10 1 0.333333 5 7
1231123 66 95 1 0.333333 6 7
1231123 67 200 0.5 0.333333 7 7
1231123 68 95 0 0.333333 8 7
1231123 69 95 -0.5 0.333333 9 7
1231123 70 95 -1 0.333333 10 7
1231123 71 200 -1 0.555556 1 8
1231123 72 95 -0.5 0.555556 2 8
1231123 73 95 0 0.555556 3 8
1231123 74 10 0.5 0.555556 4 8
1231123 75 10 1 0.555556 5 8
1231123 76 95 1 0.555556 6 8
1231123 77 50 0.5 0.555556 7 8
1231123 78 95 0 0.555556 8 8
1231123 79 145 -0.5 0.555556 9 8
1231123 80 10 -1 0.555556 10 8
1231123 81 95 -1 0.777778 1 9
1231123 82 50 -0.5 0.777778 2 9
1231123 83 50 0 0.777778 3 9
1231123 84 200 0.5 0.777778 4 9
1231123 85 95 1 0.777778 5 9
1231123 86 50 1 0.777778 6 9
1231123 87 95 0.5 0.777778 7 9
1231123 88 95 0 0.777778 8 9
1231123 89 145 -0.5 0.777778 9 9
1231123 90 145 -1 0.777778 10 9
1231123 91 145 -1 1 1 10
1231123 92 50 -0.5 1 2 10
1231123 93 200 0 1 3 10
1231123 94 50 0.5 1 4 10
1231123 95 50 1 1 5 10
1231123 96 95 1 1 6 10
1231123 97 145 0.5 1 7 10
1231123 98 50 0 1 8 10
1231123 99 95 -0.5 1 9 10
1231123 100 145 -1 1 10 10
