seed subpopID N opt0 opt1 x y
1231168 1 200 -1 -1 1 1
1231168 2 10 -0.5 -1 2 1
1231168 3 10 0 -1 3 1
1231168 4 95 0.5 -1 4 1
1231168 5 50 1 -1 5 1
1231168 6 10 1 -1 6 1
1231168 7 95 0.5 -1 7 1
1231168 8 10 0 -1 8 1
1231168 9 145 -0.5 -1 9 1
1231168 10 200 -1 -1 10 1
1231168 11 10 -1 -0.777778 1 2
1231168 12 50 -0.5 -0.777778 2 2
1231168 13 10 0 -0.777778 3 2
1231168 14 95 0.5 -0.777778 4 2
1231168 15 50 1 -0.777778 5 2
1231168 16 95 1 -0.777778 6 2
1231168 17 10 0.5 -0.777778 7 2
1231168 18 200 0 -0.777778 8 2
1231168 19 145 -0.5 -0.777778 9 2
1231168 20 10 -1 -0.777778 10 2
1231168 21 95 -1 -0.555556 1 3
1231168 22 95 -0.5 -0.555556 2 3
1231168 23 95 0 -0.555556 3 3
1231168 24 10 0.5 -0.555556 4 3
1231168 25 10 1 -0.555556 5 3
1231168 26 10 1 -0.555556 6 3
1231168 27 10 0.5 -0.555556 7 3
1231168 28 95 0 -0.555556 8 3
1231168 29 145 -0.5 -0.555556 9 3
1231168 30 145 -1 -0.555556 10 3
1231168 31 50 -1 -0.333333 1 4
1231168 32 95 -0.5 -0.333333 2 4
1231168 33 95 0 -0.333333 3 4
1231168 34 95 0.5 -0.333333 4 4
1231168 35 95 1 -0.333333 5 4
1231168 36 50 1 -0.333333 6 4
1231168 37 200 0.5 -0.333333 7 4
1231168 38 95 0 -0.333333 8 4
1231168 39 95 -0.5 -0.333333 9 4
1231168 40 145 -1 -0.333333 10 4
1231168 41 95 -1 -0.111111 1 5
1231168 42 145 -0.5 -0.111111 2 5
1231168 43 200 0 -0.111111 3 5
1231168 44 10 0.5 -0.111111 4 5
1231168 45 145 1 -0.111111 5 5
1231168 46 200 1 -0.111111 6 5
1231168 47 145 0.5 -0.111111 7 5
1231168 48 10 0 -0.111111 8 5
1231168 49 10 -0.5 -0.111111 9 5
1231168 50 145 -1 -0.111111 10 5
1231168 51 200 -1 0.111111 1 6
1231168 52 10 -0.5 0.111111 2 6
1231168 53 10 0 0.111111 3 6
1231168 54 145 0.5 0.111111 4 6
1231168 55 200 1 0.111111 5 6
1231168 56 145 1 0.111111 6 6
1231168 57 95 0.5 0.111111 7 6
1231168 58 95 0 0.111111 8 6
1231168 59 50 -0.5 0.111111 9 6
1231168 60 95 -1 0.111111 10 6
1231168 61 10 -1 0.333333 1 7
1231168 62 50 -0.5 0.333333 2 7
1231168 63 10 0 0.333333 3 7
1231168 64 200 0.5 0.333333 4 7
1231168 65 200 1 0.333333 5 7
1231168 66 145 1 0.333333 6 7
1231168 67 50 0.5 0.333333 7 7
1231168 68 10 0 0.333333 8 7
1231168 69 95 -0.5 0.333333 9 7
1231168 70 10 -1 0.333333 10 7
1231168 71 10 -1 0.555556 1 8
1231168 72 95 -0.5 0.555556 2 8
1231168 73 10 0 0.555556 3 8
1231168 74 95 0.5 0.555556 4 8
1231168 75 10 1 0.555556 5 8
1231168 76 50 1 0.555556 6 8
1231168 77 50 0.5 0.555556 7 8
1231168 78 10 0 0.555556 8 8
1231168 79 200 -0.5 0.555556 9 8
1231168 80 200 -1 0.555556 10 8
1231168 81 200 -1 0.777778 1 9
1231168 82 200 -0.5 0.777778 2 9
1231168 83 10 0 0.777778 3 9
1231168 84 200 0.5 0.777778 4 9
1231168 85 95 1 0.777778 5 9
1231168 86 95 1 0.777778 6 9
1231168 87 95 0.5 0.777778 7 9
1231168 88 200 0 0.777778 8 9
1231168 89 145 -0.5 0.777778 9 9
1231168 90 95 -1 0.777778 10 9
1231168 91 10 -1 1 1 10
1231168 92 200 -0.5 1 2 10
1231168 93 145 0 1 3 10
1231168 94 50 0.5 1 4 10
1231168 95 95 1 1 5 10
1231168 96 95 1 1 6 10
1231168 97 145 0.5 1 7 10
1231168 98 95 0 1 8 10
1231168 99 50 -0.5 1 9 10
1231168 100 50 -1 1 10 10
