seed subpopID N opt0 opt1 x y
1231243 1 145 -1 -1 1 1
1231243 2 10 -0.5 -1 2 1
1231243 3 145 0 -1 3 1
1231243 4 50 0.5 -1 4 1
1231243 5 145 1 -1 5 1
1231243 6 50 1 -1 6 1
1231243 7 200 0.5 -1 7 1
1231243 8 10 0 -1 8 1
1231243 9 145 -0.5 -1 9 1
1231243 10 50 -1 -1 10 1
1231243 11 145 -1 -0.777778 1 2
1231243 12 10 -0.5 -0.777778 2 2
1231243 13 10 0 -0.777778 3 2
1231243 14 200 0.5 -0.777778 4 2
1231243 15 95 1 -0.777778 5 2
1231243 16 10 1 -0.777778 6 2
1231243 17 50 0.5 -0.777778 7 2
1231243 18 50 0 -0.777778 8 2
1231243 19 145 -0.5 -0.777778 9 2
1231243 20 10 -1 -0.777778 10 2
1231243 21 145 -1 -0.555556 1 3
1231243 22 145 -0.5 -0.555556 2 3
1231243 23 50 0 -0.555556 3 3
1231243 24 145 0.5 -0.555556 4 3
1231243 25 95 1 -0.555556 5 3
1231243 26 95 1 -0.555556 6 3
1231243 27 200 0.5 -0.555556 7 3
1231243 28 95 0 -0.555556 8 3
1231243 29 95 -0.5 -0.555556 9 3
1231243 30 145 -1 -0.555556 10 3
1231243 31 10 -1 -0.333333 1 4
1231243 32 95 -0.5 -0.333333 2 4
1231243 33 10 0 -0.333333 3 4
1231243 34 10 0.5 -0.333333 4 4
1231243 35 145 1 -0.333333 5 4
1231243 36 10 1 -0.333333 6 4
1231243 37 200 0.5 -0.333333 7 4
1231243 38 10 0 -0.333333 8 4
1231243 39 10 -0.5 -0.333333 9 4
1231243 40 200 -1 -0.333333 10 4
1231243 41 200 -1 -0.111111 1 5
1231243 42 50 -0.5 -0.111111 2 5
1231243 43 200 0 -0.111111 3 5
1231243 44 200 0.5 -0.111111 4 5
1231243 45 95 1 -0.111111 5 5
1231243 46 10 1 -0.111111 6 5
1231243 47 95 0.5 -0.111111 7 5
1231243 48 95 0 -0.111111 8 5
1231243 49 200 -0.5 -0.111111 9 5
1231243 50 200 -1 -0.111111 10 5
1231243 51 50 -1 0.111111 1 6
1231243 52 200 -0.5 0.111111 2 6
1231243 53 145 0 0.111111 3 6
1231243 54 95 0.5 0.111111 4 6
1231243 55 145 1 0.111111 5 6
1231243 56 145 1 0.111111 6 6
1231243 57 10 0.5 0.111111 7 6
1231243 58 145 0 0.111111 8 6
1231243 59 145 -0.5 0.111111 9 6
1231243 60 145 -1 0.111111 10 6
1231243 61 10 -1 0.333333 1 7
1231243 62 10 -0.5 0.333333 2 7
1231243 63 50 0 0.333333 3 7
1231243 64 95 0.5 0.333333 4 7
1231243 65 200 1 0.333333 5 7
1231243 66 95 1 0.333333 6 7
1231243 67 10 0.5 0.333333 7 7
1231243 68 200 0 0.333333 8 7
1231243 69 200 -0.5 0.333333 9 7
1231243 70 10 -1 0.333333 10 7
1231243 71 95 -1 0.555556 1 8
1231243 72 145 -0.5 0.555556 2 8
1231243 73 50 0 0.555556 3 8
1231243 74 10 0.5 0.555556 4 8
1231243 75 95 1 0.555556 5 8
1231243 76 95 1 0.555556 6 8
1231243 77 50 0.5 0.555556 7 8
1231243 78 50 0 0.555556 8 8
1231243 79 95 -0.5 0.555556 9 8
1231243 80 50 -1 0.555556 10 8
1231243 81 50 -1 0.777778 1 9
1231243 82 95 -0.5 0.777778 2 9
1231243 83 145 0 0.777778 3 9
1231243 84 95 0.5 0.777778 4 9
1231243 85 200 1 0.777778 5 9
1231243 86 145 1 0.777778 6 9
1231243 87 95 0.5 0.777778 7 9
1231243 88 200 0 0.777778 8 9
1231243 89 10 -0.5 0.777778 9 9
1231243 90 145 -1 0.777778 10 9
1231243 91 200 -1 1 1 10
1231243 92 200 -0.5 1 2 10
1231243 93 145 0 1 3 10
1231243 94 200 0.5 1 4 10
1231243 95 50 1 1 5 10
1231243 96 95 1 1 6 10
1231243 97 10 0.5 1 7 10
1231243 98 10 0 1 8 10
1231243 99 145 -0.5 1 9 10
1231243 100 10 -1 1 10 10
