seed subpopID N opt0 opt1 x y
1231200 1 10 -1 -1 1 1
1231200 2 10 -0.777778 -1 2 1
1231200 3 10 -0.555556 -1 3 1
1231200 4 10 -0.333333 -1 4 1
1231200 5 10 -0.111111 -1 5 1
1231200 6 10 0.111111 -1 6 1
1231200 7 10 0.333333 -1 7 1
1231200 8 10 0.555556 -1 8 1
1231200 9 10 0.777778 -1 9 1
1231200 10 10 1 -1 10 1
1231200 11 10 -1 -0.777778 1 2
1231200 12 10 -0.777778 -0.777778 2 2
1231200 13 10 -0.555556 -0.777778 3 2
1231200 14 10 -0.333333 -0.777778 4 2
1231200 15 10 -0.111111 -0.777778 5 2
1231200 16 10 0.111111 -0.777778 6 2
1231200 17 10 0.333333 -0.777778 7 2
1231200 18 10 0.555556 -0.777778 8 2
1231200 19 10 0.777778 -0.777778 9 2
1231200 20 10 1 -0.777778 10 2
1231200 21 50 -1 -0.555556 1 3
1231200 22 50 -0.777778 -0.555556 2 3
1231200 23 50 -0.555556 -0.555556 3 3
1231200 24 50 -0.333333 -0.555556 4 3
1231200 25 50 -0.111111 -0.555556 5 3
1231200 26 50 0.111111 -0.555556 6 3
1231200 27 50 0.333333 -0.555556 7 3
1231200 28 50 0.555556 -0.555556 8 3
1231200 29 50 0.777778 -0.555556 9 3
1231200 30 50 1 -0.555556 10 3
1231200 31 50 -1 -0.333333 1 4
1231200 32 50 -0.777778 -0.333333 2 4
1231200 33 50 -0.555556 -0.333333 3 4
1231200 34 50 -0.333333 -0.333333 4 4
1231200 35 50 -0.111111 -0.333333 5 4
1231200 36 50 0.111111 -0.333333 6 4
1231200 37 50 0.333333 -0.333333 7 4
1231200 38 50 0.555556 -0.333333 8 4
1231200 39 50 0.777778 -0.333333 9 4
1231200 40 50 1 -0.333333 10 4
1231200 41 95 -1 -0.111111 1 5
1231200 42 95 -0.777778 -0.111111 2 5
1231200 43 95 -0.555556 -0.111111 3 5
1231200 44 95 -0.333333 -0.111111 4 5
1231200 45 95 -0.111111 -0.111111 5 5
1231200 46 95 0.111111 -0.111111 6 5
1231200 47 95 0.333333 -0.111111 7 5
1231200 48 95 0.555556 -0.111111 8 5
1231200 49 95 0.777778 -0.111111 9 5
1231200 50 95 1 -0.111111 10 5
1231200 51 95 -1 0.111111 1 6
1231200 52 95 -0.777778 0.111111 2 6
1231200 53 95 -0.555556 0.111111 3 6
1231200 54 95 -0.333333 0.111111 4 6
1231200 55 95 -0.111111 0.111111 5 6
1231200 56 95 0.111111 0.111111 6 6
1231200 57 95 0.333333 0.111111 7 6
1231200 58 95 0.555556 0.111111 8 6
1231200 59 95 0.777778 0.111111 9 6
1231200 60 95 1 0.111111 10 6
1231200 61 145 -1 0.333333 1 7
1231200 62 145 -0.777778 0.333333 2 7
1231200 63 145 -0.555556 0.333333 3 7
1231200 64 145 -0.333333 0.333333 4 7
1231200 65 145 -0.111111 0.333333 5 7
1231200 66 145 0.111111 0.333333 6 7
1231200 67 145 0.333333 0.333333 7 7
1231200 68 145 0.555556 0.333333 8 7
1231200 69 145 0.777778 0.333333 9 7
1231200 70 145 1 0.333333 10 7
1231200 71 145 -1 0.555556 1 8
1231200 72 145 -0.777778 0.555556 2 8
1231200 73 145 -0.555556 0.555556 3 8
1231200 74 145 -0.333333 0.555556 4 8
1231200 75 145 -0.111111 0.555556 5 8
1231200 76 145 0.111111 0.555556 6 8
1231200 77 145 0.333333 0.555556 7 8
1231200 78 145 0.555556 0.555556 8 8
1231200 79 145 0.777778 0.555556 9 8
1231200 80 145 1 0.555556 10 8
1231200 81 200 -1 0.777778 1 9
1231200 82 200 -0.777778 0.777778 2 9
1231200 83 200 -0.555556 0.777778 3 9
1231200 84 200 -0.333333 0.777778 4 9
1231200 85 200 -0.111111 0.777778 5 9
1231200 86 200 0.111111 0.777778 6 9
1231200 87 200 0.333333 0.777778 7 9
1231200 88 200 0.555556 0.777778 8 9
1231200 89 200 0.777778 0.777778 9 9
1231200 90 200 1 0.777778 10 9
1231200 91 200 -1 1 1 10
1231200 92 200 -0.777778 1 2 10
1231200 93 200 -0.555556 1 3 10
1231200 94 200 -0.333333 1 4 10
1231200 95 200 -0.111111 1 5 10
1231200 96 200 0.111111 1 6 10
1231200 97 200 0.333333 1 7 10
1231200 98 200 0.555556 1 8 10
1231200 99 200 0.777778 1 9 10
1231200 100 200 1 1 10 10
