seed subpopID N opt0 opt1 x y
1231225 1 10 -1 -1 1 1
1231225 2 10 -0.5 -1 2 1
1231225 3 10 0 -1 3 1
1231225 4 10 0.5 -1 4 1
1231225 5 10 1 -1 5 1
1231225 6 10 1 -1 6 1
1231225 7 10 0.5 -1 7 1
1231225 8 10 0 -1 8 1
1231225 9 10 -0.5 -1 9 1
1231225 10 10 -1 -1 10 1
1231225 11 10 -1 -0.777778 1 2
1231225 12 10 -0.5 -0.777778 2 2
1231225 13 10 0 -0.777778 3 2
1231225 14 10 0.5 -0.777778 4 2
1231225 15 10 1 -0.777778 5 2
1231225 16 10 1 -0.777778 6 2
1231225 17 10 0.5 -0.777778 7 2
1231225 18 10 0 -0.777778 8 2
1231225 19 10 -0.5 -0.777778 9 2
1231225 20 10 -1 -0.777778 10 2
1231225 21 50 -1 -0.555556 1 3
1231225 22 50 -0.5 -0.555556 2 3
1231225 23 50 0 -0.555556 3 3
1231225 24 50 0.5 -0.555556 4 3
1231225 25 50 1 -0.555556 5 3
1231225 26 50 1 -0.555556 6 3
1231225 27 50 0.5 -0.555556 7 3
1231225 28 50 0 -0.555556 8 3
1231225 29 50 -0.5 -0.555556 9 3
1231225 30 50 -1 -0.555556 10 3
1231225 31 50 -1 -0.333333 1 4
1231225 32 50 -0.5 -0.333333 2 4
1231225 33 50 0 -0.333333 3 4
1231225 34 50 0.5 -0.333333 4 4
1231225 35 50 1 -0.333333 5 4
1231225 36 50 1 -0.333333 6 4
1231225 37 50 0.5 -0.333333 7 4
1231225 38 50 0 -0.333333 8 4
1231225 39 50 -0.5 -0.333333 9 4
1231225 40 50 -1 -0.333333 10 4
1231225 41 95 -1 -0.111111 1 5
1231225 42 95 -0.5 -0.111111 2 5
1231225 43 95 0 -0.111111 3 5
1231225 44 95 0.5 -0.111111 4 5
1231225 45 95 1 -0.111111 5 5
1231225 46 95 1 -0.111111 6 5
1231225 47 95 0.5 -0.111111 7 5
1231225 48 95 0 -0.111111 8 5
1231225 49 95 -0.5 -0.111111 9 5
1231225 50 95 -1 -0.111111 10 5
1231225 51 95 -1 0.111111 1 6
1231225 52 95 -0.5 0.111111 2 6
1231225 53 95 0 0.111111 3 6
1231225 54 95 0.5 0.111111 4 6
1231225 55 95 1 0.111111 5 6
1231225 56 95 1 0.111111 6 6
1231225 57 95 0.5 0.111111 7 6
1231225 58 95 0 0.111111 8 6
1231225 59 95 -0.5 0.111111 9 6
1231225 60 95 -1 0.111111 10 6
1231225 61 145 -1 0.333333 1 7
1231225 62 145 -0.5 0.333333 2 7
1231225 63 145 0 0.333333 3 7
1231225 64 145 0.5 0.333333 4 7
1231225 65 145 1 0.333333 5 7
1231225 66 145 1 0.333333 6 7
1231225 67 145 0.5 0.333333 7 7
1231225 68 145 0 0.333333 8 7
1231225 69 145 -0.5 0.333333 9 7
1231225 70 145 -1 0.333333 10 7
1231225 71 145 -1 0.555556 1 8
1231225 72 145 -0.5 0.555556 2 8
1231225 73 145 0 0.555556 3 8
1231225 74 145 0.5 0.555556 4 8
1231225 75 145 1 0.555556 5 8
1231225 76 145 1 0.555556 6 8
1231225 77 145 0.5 0.555556 7 8
1231225 78 145 0 0.555556 8 8
1231225 79 145 -0.5 0.555556 9 8
1231225 80 145 -1 0.555556 10 8
1231225 81 200 -1 0.777778 1 9
1231225 82 200 -0.5 0.777778 2 9
1231225 83 200 0 0.777778 3 9
1231225 84 200 0.5 0.777778 4 9
1231225 85 200 1 0.777778 5 9
1231225 86 200 1 0.777778 6 9
1231225 87 200 0.5 0.777778 7 9
1231225 88 200 0 0.777778 8 9
1231225 89 200 -0.5 0.777778 9 9
1231225 90 200 -1 0.777778 10 9
1231225 91 200 -1 1 1 10
1231225 92 200 -0.5 1 2 10
1231225 93 200 0 1 3 10
1231225 94 200 0.5 1 4 10
1231225 95 200 1 1 5 10
1231225 96 200 1 1 6 10
1231225 97 200 0.5 1 7 10
1231225 98 200 0 1 8 10
1231225 99 200 -0.5 1 9 10
1231225 100 200 -1 1 10 10
