seed subpopID N opt0 opt1 x y
1231113 1 145 -0.777778 -1 1 1
1231113 2 10 -0.555556 -1 2 1
1231113 3 145 -0.333333 -1 3 1
1231113 4 50 -0.111111 -1 4 1
1231113 5 50 0.111111 -1 5 1
1231113 6 95 0.333333 -1 6 1
1231113 7 145 0.555556 -1 7 1
1231113 8 200 0.777778 -1 8 1
1231113 9 10 1 -1 9 1
1231113 10 10 1 -0.777778 10 1
1231113 11 145 -0.777778 -0.777778 1 2
1231113 12 200 -0.555556 -0.777778 2 2
1231113 13 50 -0.333333 -0.777778 3 2
1231113 14 200 -0.111111 -0.777778 4 2
1231113 15 200 0.111111 -0.777778 5 2
1231113 16 10 0.333333 -0.777778 6 2
1231113 17 95 0.555556 -0.777778 7 2
1231113 18 10 0.777778 -0.777778 8 2
1231113 19 200 1 -0.777778 9 2
1231113 20 50 1 -0.555556 10 2
1231113 21 50 -0.777778 -0.555556 1 3
1231113 22 95 -0.555556 -0.555556 2 3
1231113 23 10 -0.333333 -0.555556 3 3
1231113 24 200 -0.111111 -0.555556 4 3
1231113 25 145 0.111111 -0.555556 5 3
1231113 26 145 0.333333 -0.555556 6 3
1231113 27 95 0.555556 -0.555556 7 3
1231113 28 95 0.777778 -0.555556 8 3
1231113 29 95 1 -0.555556 9 3
1231113 30 50 1 -0.333333 10 3
1231113 31 200 -0.777778 -0.333333 1 4
1231113 32 145 -0.555556 -0.333333 2 4
1231113 33 200 -0.333333 -0.333333 3 4
1231113 34 50 -0.111111 -0.333333 4 4
1231113 35 145 0.111111 -0.333333 5 4
1231113 36 50 0.333333 -0.333333 6 4
1231113 37 145 0.555556 -0.333333 7 4
1231113 38 95 0.777778 -0.333333 8 4
1231113 39 200 1 -0.333333 9 4
1231113 40 10 1 -0.111111 10 4
1231113 41 145 -0.777778 -0.111111 1 5
1231113 42 145 -0.555556 -0.111111 2 5
1231113 43 95 -0.333333 -0.111111 3 5
1231113 44 95 -0.111111 -0.111111 4 5
1231113 45 95 0.111111 -0.111111 5 5
1231113 46 50 0.333333 -0.111111 6 5
1231113 47 145 0.555556 -0.111111 7 5
1231113 48 50 0.777778 -0.111111 8 5
1231113 49 145 1 -0.111111 9 5
1231113 50 50 1 0.111111 10 5
1231113 51 95 -0.777778 0.111111 1 6
1231113 52 50 -0.555556 0.111111 2 6
1231113 53 10 -0.333333 0.111111 3 6
1231113 54 200 -0.111111 0.111111 4 6
1231113 55 145 0.111111 0.111111 5 6
1231113 56 95 0.333333 0.111111 6 6
1231113 57 10 0.555556 0.111111 7 6
1231113 58 50 0.777778 0.111111 8 6
1231113 59 95 1 0.111111 9 6
1231113 60 10 1 0.333333 10 6
1231113 61 50 -0.777778 0.333333 1 7
1231113 62 200 -0.555556 0.333333 2 7
1231113 63 200 -0.333333 0.333333 3 7
1231113 64 10 -0.111111 0.333333 4 7
1231113 65 10 0.111111 0.333333 5 7
1231113 66 95 0.333333 0.333333 6 7
1231113 67 50 0.555556 0.333333 7 7
1231113 68 95 0.777778 0.333333 8 7
1231113 69 95 1 0.333333 9 7
1231113 70 95 1 0.555556 10 7
1231113 71 95 -0.777778 0.555556 1 8
1231113 72 95 -0.555556 0.555556 2 8
1231113 73 50 -0.333333 0.555556 3 8
1231113 74 145 -0.111111 0.555556 4 8
1231113 75 200 0.111111 0.555556 5 8
1231113 76 145 0.333333 0.555556 6 8
1231113 77 95 0.555556 0.555556 7 8
1231113 78 95 0.777778 0.555556 8 8
1231113 79 10 1 0.555556 9 8
1231113 80 10 1 0.777778 10 8
1231113 81 145 -0.777778 0.777778 1 9
1231113 82 200 -0.555556 0.777778 2 9
1231113 83 200 -0.333333 0.777778 3 9
1231113 84 95 -0.111111 0.777778 4 9
1231113 85 50 0.111111 0.777778 5 9
1231113 86 200 0.333333 0.777778 6 9
1231113 87 95 0.555556 0.777778 7 9
1231113 88 50 0.777778 0.777778 8 9
1231113 89 95 1 0.777778 9 9
1231113 90 200 1 1 10 9
1231113 91 95 -0.777778 1 1 10
1231113 92 200 -0.555556 1 2 10
1231113 93 95 -0.333333 1 3 10
1231113 94 10 -0.111111 1 4 10
1231113 95 50 0.111111 1 5 10
1231113 96 145 0.333333 1 6 10
1231113 97 95 0.555556 1 7 10
1231113 98 145 0.777778 1 8 10
1231113 99 95 1 1 9 10
1231113 100 145 1 0.777778 10 10
