seed indID indSubpopIndex subpop phen_sal phen_temp sal_opt temp_opt fitness
1231138 0 0 1 -0.825322 0 -1 -0.777778 0.899308
1231138 1 1 1 -0.825322 0 -1 -0.777778 0.899308
1231138 2 2 1 -0.825322 0 -1 -0.777778 0.899308
1231138 3 3 1 -0.825322 0 -1 -0.777778 0.899308
1231138 4 4 1 -0.825322 0 -1 -0.777778 0.899308
1231138 5 5 1 -0.825322 0 -1 -0.777778 0.899308
1231138 6 6 1 -0.825322 0 -1 -0.777778 0.899308
1231138 7 7 1 -0.825322 0 -1 -0.777778 0.899308
1231138 8 8 1 -0.825322 0 -1 -0.777778 0.899308
1231138 9 9 1 -0.825322 0 -1 -0.777778 0.899308
1231138 10 0 2 -0.825322 0 -0.5 -0.777778 0.834058
1231138 11 1 2 -0.825322 0 -0.5 -0.777778 0.834058
1231138 12 2 2 -0.825322 0 -0.5 -0.777778 0.834058
1231138 13 3 2 -0.412661 0 -0.5 -0.777778 0.920125
1231138 14 4 2 0 0 -0.5 -0.777778 0.722081
1231138 15 5 2 -0.412661 0 -0.5 -0.777778 0.920125
1231138 16 6 2 -0.412661 0 -0.5 -0.777778 0.920125
1231138 17 7 2 0 0 -0.5 -0.777778 0.722081
1231138 18 8 2 0 0 -0.5 -0.777778 0.722081
1231138 19 9 2 -0.825322 0 -0.5 -0.777778 0.834058
1231138 20 0 3 0 0 0 -0.777778 0.927171
1231138 21 1 3 0 0 0 -0.777778 0.927171
1231138 22 2 3 0 0 0 -0.777778 0.927171
1231138 23 3 3 0 0 0 -0.777778 0.927171
1231138 24 4 3 0 0 0 -0.777778 0.927171
1231138 25 5 3 0 0 0 -0.777778 0.927171
1231138 26 6 3 0 0 0 -0.777778 0.927171
1231138 27 7 3 0 0 0 -0.777778 0.927171
1231138 28 8 3 0 0 0 -0.777778 0.927171
1231138 29 9 3 0 0 0 -0.777778 0.927171
1231138 30 0 4 0 0 0.5 -0.777778 0.722081
1231138 31 1 4 0 0 0.5 -0.777778 0.722081
1231138 32 2 4 0 0 0.5 -0.777778 0.722081
1231138 33 3 4 0 0 0.5 -0.777778 0.722081
1231138 34 4 4 0 0 0.5 -0.777778 0.722081
1231138 35 5 4 0 0 0.5 -0.777778 0.722081
1231138 36 6 4 0 0 0.5 -0.777778 0.722081
1231138 37 7 4 0 0 0.5 -0.777778 0.722081
1231138 38 8 4 0 0 0.5 -0.777778 0.722081
1231138 39 9 4 0 0 0.5 -0.777778 0.722081
1231138 40 10 4 0 0 0.5 -0.777778 0.722081
1231138 41 11 4 0 0 0.5 -0.777778 0.722081
1231138 42 12 4 0 0 0.5 -0.777778 0.722081
1231138 43 13 4 0 0 0.5 -0.777778 0.722081
1231138 44 14 4 0 0 0.5 -0.777778 0.722081
1231138 45 15 4 0 0 0.5 -0.777778 0.722081
1231138 46 16 4 0 0 0.5 -0.777778 0.722081
1231138 47 17 4 0 0 0.5 -0.777778 0.722081
1231138 48 18 4 0 0 0.5 -0.777778 0.722081
1231138 49 19 4 0 0 0.5 -0.777778 0.722081
1231138 50 20 4 0 0 0.5 -0.777778 0.722081
1231138 51 21 4 0 0 0.5 -0.777778 0.722081
1231138 52 22 4 0 0 0.5 -0.777778 0.722081
1231138 53 23 4 0 0 0.5 -0.777778 0.722081
1231138 54 24 4 0 0 0.5 -0.777778 0.722081
1231138 55 25 4 0 0 0.5 -0.777778 0.722081
1231138 56 26 4 0 0 0.5 -0.777778 0.722081
1231138 57 27 4 0 0 0.5 -0.777778 0.722081
1231138 58 28 4 0 0 0.5 -0.777778 0.722081
1231138 59 29 4 0 0 0.5 -0.777778 0.722081
1231138 60 30 4 0 0 0.5 -0.777778 0.722081
1231138 61 31 4 0 0 0.5 -0.777778 0.722081
1231138 62 32 4 0 0 0.5 -0.777778 0.722081
1231138 63 33 4 0 0 0.5 -0.777778 0.722081
1231138 64 34 4 0 0 0.5 -0.777778 0.722081
1231138 65 35 4 0 0 0.5 -0.777778 0.722081
1231138 66 36 4 0 0 0.5 -0.777778 0.722081
1231138 67 37 4 0 0 0.5 -0.777778 0.722081
1231138 68 38 4 0 0 0.5 -0.777778 0.722081
1231138 69 39 4 0 0 0.5 -0.777778 0.722081
1231138 70 40 4 0 0 0.5 -0.777778 0.722081
1231138 71 41 4 0 0 0.5 -0.777778 0.722081
1231138 72 42 4 0 0 0.5 -0.777778 0.722081
1231138 73 43 4 0 0 0.5 -0.777778 0.722081
1231138 74 44 4 0 0 0.5 -0.777778 0.722081
1231138 75 45 4 0 0 0.5 -0.777778 0.722081
1231138 76 46 4 0 0 0.5 -0.777778 0.722081
1231138 77 47 4 0 0 0.5 -0.777778 0.722081
1231138 78 48 4 0 0 0.5 -0.777778 0.722081
1231138 79 49 4 0 0 0.5 -0.777778 0.722081
1231138 80 50 4 0 0 0.5 -0.777778 0.722081
1231138 81 51 4 0 0 0.5 -0.777778 0.722081
1231138 82 52 4 0 0 0.5 -0.777778 0.722081
1231138 83 53 4 0 0 0.5 -0.777778 0.722081
1231138 84 54 4 0 0 0.5 -0.777778 0.722081
1231138 85 55 4 0 0 0.5 -0.777778 0.722081
1231138 86 56 4 0 0 0.5 -0.777778 0.722081
1231138 87 57 4 0 0 0.5 -0.777778 0.722081
1231138 88 58 4 0 0 0.5 -0.777778 0.722081
1231138 89 59 4 0 0 0.5 -0.777778 0.722081
1231138 90 60 4 0 0 0.5 -0.777778 0.722081
1231138 91 61 4 0 0 0.5 -0.777778 0.722081
1231138 92 62 4 0 0 0.5 -0.777778 0.722081
1231138 93 63 4 0 0 0.5 -0.777778 0.722081
1231138 94 64 4 0 0 0.5 -0.777778 0.722081
1231138 95 65 4 0 0 0.5 -0.777778 0.722081
1231138 96 66 4 0 0 0.5 -0.777778 0.722081
1231138 97 67 4 0 0 0.5 -0.777778 0.722081
1231138 98 68 4 0 0 0.5 -0.777778 0.722081
1231138 99 69 4 0 0 0.5 -0.777778 0.722081
1231138 100 70 4 0 0 0.5 -0.777778 0.722081
1231138 101 71 4 0 0 0.5 -0.777778 0.722081
1231138 102 72 4 0 0 0.5 -0.777778 0.722081
1231138 103 73 4 0 0 0.5 -0.777778 0.722081
1231138 104 74 4 0 0 0.5 -0.777778 0.722081
1231138 105 75 4 0 0 0.5 -0.777778 0.722081
1231138 106 76 4 0 0 0.5 -0.777778 0.722081
1231138 107 77 4 0 0 0.5 -0.777778 0.722081
1231138 108 78 4 0 0 0.5 -0.777778 0.722081
1231138 109 79 4 0 0 0.5 -0.777778 0.722081
1231138 110 80 4 0 0 0.5 -0.777778 0.722081
1231138 111 81 4 0 0 0.5 -0.777778 0.722081
1231138 112 82 4 0 0 0.5 -0.777778 0.722081
1231138 113 83 4 0 0 0.5 -0.777778 0.722081
1231138 114 84 4 0 0 0.5 -0.777778 0.722081
1231138 115 85 4 0 0 0.5 -0.777778 0.722081
1231138 116 86 4 0 0 0.5 -0.777778 0.722081
1231138 117 87 4 0 0 0.5 -0.777778 0.722081
1231138 118 88 4 0 0 0.5 -0.777778 0.722081
1231138 119 89 4 0 0 0.5 -0.777778 0.722081
1231138 120 90 4 0 0 0.5 -0.777778 0.722081
1231138 121 91 4 0 0 0.5 -0.777778 0.722081
1231138 122 92 4 0 0 0.5 -0.777778 0.722081
1231138 123 93 4 0 0 0.5 -0.777778 0.722081
1231138 124 94 4 0 0 0.5 -0.777778 0.722081
1231138 125 0 5 1.23121 0 1 -0.777778 0.878907
1231138 126 1 5 1.23121 0 1 -0.777778 0.878907
1231138 127 2 5 0 0 1 -0.777778 0.341087
1231138 128 3 5 1.23121 0 1 -0.777778 0.878907
1231138 129 4 5 0.615606 0 1 -0.777778 0.799814
1231138 130 5 5 1.23121 0 1 -0.777778 0.878907
1231138 131 6 5 0.615606 0 1 -0.777778 0.799814
1231138 132 7 5 0 0 1 -0.777778 0.341087
1231138 133 8 5 0 0 1 -0.777778 0.341087
1231138 134 9 5 1.23121 0 1 -0.777778 0.878907
1231138 135 10 5 1.23121 0 1 -0.777778 0.878907
1231138 136 11 5 0.615606 0 1 -0.777778 0.799814
1231138 137 12 5 1.23121 0 1 -0.777778 0.878907
1231138 138 13 5 1.23121 0 1 -0.777778 0.878907
1231138 139 14 5 1.23121 0 1 -0.777778 0.878907
1231138 140 15 5 1.23121 0 1 -0.777778 0.878907
1231138 141 16 5 1.23121 0 1 -0.777778 0.878907
1231138 142 17 5 0 0 1 -0.777778 0.341087
1231138 143 18 5 1.23121 0 1 -0.777778 0.878907
1231138 144 19 5 0.615606 0 1 -0.777778 0.799814
1231138 145 20 5 0.615606 0 1 -0.777778 0.799814
1231138 146 21 5 1.23121 0 1 -0.777778 0.878907
1231138 147 22 5 0.615606 0 1 -0.777778 0.799814
1231138 148 23 5 1.23121 0 1 -0.777778 0.878907
1231138 149 24 5 1.23121 0 1 -0.777778 0.878907
1231138 150 25 5 1.23121 0 1 -0.777778 0.878907
1231138 151 26 5 1.23121 0 1 -0.777778 0.878907
1231138 152 27 5 1.23121 0 1 -0.777778 0.878907
1231138 153 28 5 1.23121 0 1 -0.777778 0.878907
1231138 154 29 5 1.23121 0 1 -0.777778 0.878907
1231138 155 30 5 1.23121 0 1 -0.777778 0.878907
1231138 156 31 5 1.23121 0 1 -0.777778 0.878907
1231138 157 32 5 1.23121 0 1 -0.777778 0.878907
1231138 158 33 5 1.23121 0 1 -0.777778 0.878907
1231138 159 34 5 1.23121 0 1 -0.777778 0.878907
1231138 160 35 5 1.23121 0 1 -0.777778 0.878907
1231138 161 36 5 1.23121 0 1 -0.777778 0.878907
1231138 162 37 5 1.23121 0 1 -0.777778 0.878907
1231138 163 38 5 1.23121 0 1 -0.777778 0.878907
1231138 164 39 5 1.23121 0 1 -0.777778 0.878907
1231138 165 40 5 0.615606 0 1 -0.777778 0.799814
1231138 166 41 5 0 0 1 -0.777778 0.341087
1231138 167 42 5 1.23121 0 1 -0.777778 0.878907
1231138 168 43 5 1.23121 0 1 -0.777778 0.878907
1231138 169 44 5 0 0 1 -0.777778 0.341087
1231138 170 45 5 1.23121 0 1 -0.777778 0.878907
1231138 171 46 5 0.615606 0 1 -0.777778 0.799814
1231138 172 47 5 1.23121 0 1 -0.777778 0.878907
1231138 173 48 5 1.23121 0 1 -0.777778 0.878907
1231138 174 49 5 0.615606 0 1 -0.777778 0.799814
1231138 175 50 5 1.23121 0 1 -0.777778 0.878907
1231138 176 51 5 1.23121 0 1 -0.777778 0.878907
1231138 177 52 5 1.23121 0 1 -0.777778 0.878907
1231138 178 53 5 1.23121 0 1 -0.777778 0.878907
1231138 179 54 5 1.23121 0 1 -0.777778 0.878907
1231138 180 55 5 1.23121 0 1 -0.777778 0.878907
1231138 181 56 5 1.23121 0 1 -0.777778 0.878907
1231138 182 57 5 1.23121 0 1 -0.777778 0.878907
1231138 183 58 5 0 0 1 -0.777778 0.341087
1231138 184 59 5 0.615606 0 1 -0.777778 0.799814
1231138 185 60 5 1.23121 0 1 -0.777778 0.878907
1231138 186 61 5 1.23121 0 1 -0.777778 0.878907
1231138 187 62 5 1.23121 0 1 -0.777778 0.878907
1231138 188 63 5 0.615606 0 1 -0.777778 0.799814
1231138 189 64 5 1.23121 0 1 -0.777778 0.878907
1231138 190 65 5 1.23121 0 1 -0.777778 0.878907
1231138 191 66 5 1.23121 0 1 -0.777778 0.878907
1231138 192 67 5 1.23121 0 1 -0.777778 0.878907
1231138 193 68 5 1.23121 0 1 -0.777778 0.878907
1231138 194 69 5 0.615606 0 1 -0.777778 0.799814
1231138 195 70 5 1.23121 0 1 -0.777778 0.878907
1231138 196 71 5 0.615606 0 1 -0.777778 0.799814
1231138 197 72 5 1.23121 0 1 -0.777778 0.878907
1231138 198 73 5 1.23121 0 1 -0.777778 0.878907
1231138 199 74 5 1.23121 0 1 -0.777778 0.878907
1231138 200 75 5 0 0 1 -0.777778 0.341087
1231138 201 76 5 1.23121 0 1 -0.777778 0.878907
1231138 202 77 5 1.23121 0 1 -0.777778 0.878907
1231138 203 78 5 0.615606 0 1 -0.777778 0.799814
1231138 204 79 5 1.23121 0 1 -0.777778 0.878907
1231138 205 80 5 1.23121 0 1 -0.777778 0.878907
1231138 206 81 5 0 0 1 -0.777778 0.341087
1231138 207 82 5 1.23121 0 1 -0.777778 0.878907
1231138 208 83 5 0.615606 0 1 -0.777778 0.799814
1231138 209 84 5 1.23121 0 1 -0.777778 0.878907
1231138 210 85 5 1.23121 0 1 -0.777778 0.878907
1231138 211 86 5 1.23121 0 1 -0.777778 0.878907
1231138 212 87 5 0.615606 0 1 -0.777778 0.799814
1231138 213 88 5 1.23121 0 1 -0.777778 0.878907
1231138 214 89 5 1.23121 0 1 -0.777778 0.878907
1231138 215 90 5 1.23121 0 1 -0.777778 0.878907
1231138 216 91 5 1.23121 0 1 -0.777778 0.878907
1231138 217 92 5 1.23121 0 1 -0.777778 0.878907
1231138 218 93 5 1.23121 0 1 -0.777778 0.878907
1231138 219 94 5 1.23121 0 1 -0.777778 0.878907
1231138 220 0 6 1.23121 0 1 -0.777778 0.878907
1231138 221 1 6 1.23121 0 1 -0.777778 0.878907
1231138 222 2 6 1.23121 0 1 -0.777778 0.878907
1231138 223 3 6 1.23121 0 1 -0.777778 0.878907
1231138 224 4 6 1.23121 0 1 -0.777778 0.878907
1231138 225 5 6 1.23121 0 1 -0.777778 0.878907
1231138 226 6 6 1.23121 0 1 -0.777778 0.878907
1231138 227 7 6 1.23121 0 1 -0.777778 0.878907
1231138 228 8 6 1.23121 0 1 -0.777778 0.878907
1231138 229 9 6 1.23121 0 1 -0.777778 0.878907
1231138 230 10 6 1.23121 0 1 -0.777778 0.878907
1231138 231 11 6 1.23121 0 1 -0.777778 0.878907
1231138 232 12 6 1.23121 0 1 -0.777778 0.878907
1231138 233 13 6 1.23121 0 1 -0.777778 0.878907
1231138 234 14 6 1.23121 0 1 -0.777778 0.878907
1231138 235 15 6 1.23121 0 1 -0.777778 0.878907
1231138 236 16 6 1.23121 0 1 -0.777778 0.878907
1231138 237 17 6 1.23121 0 1 -0.777778 0.878907
1231138 238 18 6 1.23121 0 1 -0.777778 0.878907
1231138 239 19 6 1.23121 0 1 -0.777778 0.878907
1231138 240 20 6 1.23121 0 1 -0.777778 0.878907
1231138 241 21 6 1.23121 0 1 -0.777778 0.878907
1231138 242 22 6 1.23121 0 1 -0.777778 0.878907
1231138 243 23 6 1.23121 0 1 -0.777778 0.878907
1231138 244 24 6 1.23121 0 1 -0.777778 0.878907
1231138 245 25 6 1.23121 0 1 -0.777778 0.878907
1231138 246 26 6 1.23121 0 1 -0.777778 0.878907
1231138 247 27 6 1.23121 0 1 -0.777778 0.878907
1231138 248 28 6 1.23121 0 1 -0.777778 0.878907
1231138 249 29 6 1.23121 0 1 -0.777778 0.878907
1231138 250 30 6 1.23121 0 1 -0.777778 0.878907
1231138 251 31 6 1.23121 0 1 -0.777778 0.878907
1231138 252 32 6 1.23121 0 1 -0.777778 0.878907
1231138 253 33 6 1.23121 0 1 -0.777778 0.878907
1231138 254 34 6 1.23121 0 1 -0.777778 0.878907
