seed subpopID N opt0 opt1 x y
1231174 1 10 -1 -0.777778 1 1
1231174 2 17 -0.777778 -0.777778 2 1
1231174 3 27 -0.555556 -0.777778 3 1
1231174 4 38 -0.333333 -0.777778 4 1
1231174 5 46 -0.111111 -0.777778 5 1
1231174 6 46 0.111111 -0.777778 6 1
1231174 7 38 0.333333 -0.777778 7 1
1231174 8 27 0.555556 -0.777778 8 1
1231174 9 17 0.777778 -0.777778 9 1
1231174 10 10 1 -0.777778 10 1
1231174 11 17 -1 -0.555556 1 2
1231174 12 32 -0.777778 -0.555556 2 2
1231174 13 55 -0.555556 -0.555556 3 2
1231174 14 79 -0.333333 -0.555556 4 2
1231174 15 96 -0.111111 -0.555556 5 2
1231174 16 96 0.111111 -0.555556 6 2
1231174 17 79 0.333333 -0.555556 7 2
1231174 18 55 0.555556 -0.555556 8 2
1231174 19 32 0.777778 -0.555556 9 2
1231174 20 17 1 -0.555556 10 2
1231174 21 27 -1 -0.333333 1 3
1231174 22 55 -0.777778 -0.333333 2 3
1231174 23 96 -0.555556 -0.333333 3 3
1231174 24 141 -0.333333 -0.333333 4 3
1231174 25 172 -0.111111 -0.333333 5 3
1231174 26 172 0.111111 -0.333333 6 3
1231174 27 141 0.333333 -0.333333 7 3
1231174 28 96 0.555556 -0.333333 8 3
1231174 29 55 0.777778 -0.333333 9 3
1231174 30 27 1 -0.333333 10 3
1231174 31 38 -1 -0.111111 1 4
1231174 32 79 -0.777778 -0.111111 2 4
1231174 33 141 -0.555556 -0.111111 3 4
1231174 34 209 -0.333333 -0.111111 4 4
1231174 35 255 -0.111111 -0.111111 5 4
1231174 36 255 0.111111 -0.111111 6 4
1231174 37 209 0.333333 -0.111111 7 4
1231174 38 141 0.555556 -0.111111 8 4
1231174 39 79 0.777778 -0.111111 9 4
1231174 40 38 1 -0.111111 10 4
1231174 41 46 -1 0.111111 1 5
1231174 42 96 -0.777778 0.111111 2 5
1231174 43 172 -0.555556 0.111111 3 5
1231174 44 255 -0.333333 0.111111 4 5
1231174 45 311 -0.111111 0.111111 5 5
1231174 46 311 0.111111 0.111111 6 5
1231174 47 255 0.333333 0.111111 7 5
1231174 48 172 0.555556 0.111111 8 5
1231174 49 96 0.777778 0.111111 9 5
1231174 50 46 1 0.111111 10 5
1231174 51 46 -1 0.333333 1 6
1231174 52 96 -0.777778 0.333333 2 6
1231174 53 172 -0.555556 0.333333 3 6
1231174 54 255 -0.333333 0.333333 4 6
1231174 55 311 -0.111111 0.333333 5 6
1231174 56 311 0.111111 0.333333 6 6
1231174 57 255 0.333333 0.333333 7 6
1231174 58 172 0.555556 0.333333 8 6
1231174 59 96 0.777778 0.333333 9 6
1231174 60 46 1 0.333333 10 6
1231174 61 38 -1 0.555556 1 7
1231174 62 79 -0.777778 0.555556 2 7
1231174 63 141 -0.555556 0.555556 3 7
1231174 64 209 -0.333333 0.555556 4 7
1231174 65 255 -0.111111 0.555556 5 7
1231174 66 255 0.111111 0.555556 6 7
1231174 67 209 0.333333 0.555556 7 7
1231174 68 141 0.555556 0.555556 8 7
1231174 69 79 0.777778 0.555556 9 7
1231174 70 38 1 0.555556 10 7
1231174 71 27 -1 0.777778 1 8
1231174 72 55 -0.777778 0.777778 2 8
1231174 73 96 -0.555556 0.777778 3 8
1231174 74 141 -0.333333 0.777778 4 8
1231174 75 172 -0.111111 0.777778 5 8
1231174 76 172 0.111111 0.777778 6 8
1231174 77 141 0.333333 0.777778 7 8
1231174 78 96 0.555556 0.777778 8 8
1231174 79 55 0.777778 0.777778 9 8
1231174 80 27 1 0.777778 10 8
1231174 81 17 -1 1 1 9
1231174 82 32 -0.777778 1 2 9
1231174 83 55 -0.555556 1 3 9
1231174 84 79 -0.333333 1 4 9
1231174 85 96 -0.111111 1 5 9
1231174 86 96 0.111111 1 6 9
1231174 87 79 0.333333 1 7 9
1231174 88 55 0.555556 1 8 9
1231174 89 32 0.777778 1 9 9
1231174 90 17 1 1 10 9
1231174 91 10 -1 0.777778 1 10
1231174 92 17 -0.777778 0.777778 2 10
1231174 93 27 -0.555556 0.777778 3 10
1231174 94 38 -0.333333 0.777778 4 10
1231174 95 46 -0.111111 0.777778 5 10
1231174 96 46 0.111111 0.777778 6 10
1231174 97 38 0.333333 0.777778 7 10
1231174 98 27 0.555556 0.777778 8 10
1231174 99 17 0.777778 0.777778 9 10
1231174 100 10 1 0.777778 10 10
