seed subpopID N opt0 opt1 x y
1231193 1 50 -1 -0.777778 1 1
1231193 2 200 -0.777778 -0.777778 2 1
1231193 3 10 -0.555556 -0.777778 3 1
1231193 4 200 -0.333333 -0.777778 4 1
1231193 5 200 -0.111111 -0.777778 5 1
1231193 6 50 0.111111 -0.777778 6 1
1231193 7 200 0.333333 -0.777778 7 1
1231193 8 145 0.555556 -0.777778 8 1
1231193 9 95 0.777778 -0.777778 9 1
1231193 10 145 1 -0.777778 10 1
1231193 11 50 -1 -0.555556 1 2
1231193 12 10 -0.777778 -0.555556 2 2
1231193 13 95 -0.555556 -0.555556 3 2
1231193 14 145 -0.333333 -0.555556 4 2
1231193 15 10 -0.111111 -0.555556 5 2
1231193 16 145 0.111111 -0.555556 6 2
1231193 17 95 0.333333 -0.555556 7 2
1231193 18 95 0.555556 -0.555556 8 2
1231193 19 145 0.777778 -0.555556 9 2
1231193 20 200 1 -0.555556 10 2
1231193 21 50 -1 -0.333333 1 3
1231193 22 10 -0.777778 -0.333333 2 3
1231193 23 145 -0.555556 -0.333333 3 3
1231193 24 95 -0.333333 -0.333333 4 3
1231193 25 10 -0.111111 -0.333333 5 3
1231193 26 10 0.111111 -0.333333 6 3
1231193 27 200 0.333333 -0.333333 7 3
1231193 28 10 0.555556 -0.333333 8 3
1231193 29 145 0.777778 -0.333333 9 3
1231193 30 95 1 -0.333333 10 3
1231193 31 10 -1 -0.111111 1 4
1231193 32 200 -0.777778 -0.111111 2 4
1231193 33 50 -0.555556 -0.111111 3 4
1231193 34 95 -0.333333 -0.111111 4 4
1231193 35 95 -0.111111 -0.111111 5 4
1231193 36 95 0.111111 -0.111111 6 4
1231193 37 50 0.333333 -0.111111 7 4
1231193 38 50 0.555556 -0.111111 8 4
1231193 39 145 0.777778 -0.111111 9 4
1231193 40 10 1 -0.111111 10 4
1231193 41 50 -1 0.111111 1 5
1231193 42 200 -0.777778 0.111111 2 5
1231193 43 200 -0.555556 0.111111 3 5
1231193 44 10 -0.333333 0.111111 4 5
1231193 45 145 -0.111111 0.111111 5 5
1231193 46 95 0.111111 0.111111 6 5
1231193 47 200 0.333333 0.111111 7 5
1231193 48 200 0.555556 0.111111 8 5
1231193 49 95 0.777778 0.111111 9 5
1231193 50 95 1 0.111111 10 5
1231193 51 95 -1 0.333333 1 6
1231193 52 145 -0.777778 0.333333 2 6
1231193 53 200 -0.555556 0.333333 3 6
1231193 54 145 -0.333333 0.333333 4 6
1231193 55 10 -0.111111 0.333333 5 6
1231193 56 50 0.111111 0.333333 6 6
1231193 57 10 0.333333 0.333333 7 6
1231193 58 95 0.555556 0.333333 8 6
1231193 59 50 0.777778 0.333333 9 6
1231193 60 200 1 0.333333 10 6
1231193 61 10 -1 0.555556 1 7
1231193 62 95 -0.777778 0.555556 2 7
1231193 63 95 -0.555556 0.555556 3 7
1231193 64 200 -0.333333 0.555556 4 7
1231193 65 200 -0.111111 0.555556 5 7
1231193 66 145 0.111111 0.555556 6 7
1231193 67 200 0.333333 0.555556 7 7
1231193 68 10 0.555556 0.555556 8 7
1231193 69 200 0.777778 0.555556 9 7
1231193 70 145 1 0.555556 10 7
1231193 71 95 -1 0.777778 1 8
1231193 72 95 -0.777778 0.777778 2 8
1231193 73 10 -0.555556 0.777778 3 8
1231193 74 200 -0.333333 0.777778 4 8
1231193 75 50 -0.111111 0.777778 5 8
1231193 76 95 0.111111 0.777778 6 8
1231193 77 10 0.333333 0.777778 7 8
1231193 78 200 0.555556 0.777778 8 8
1231193 79 200 0.777778 0.777778 9 8
1231193 80 50 1 0.777778 10 8
1231193 81 10 -1 1 1 9
1231193 82 200 -0.777778 1 2 9
1231193 83 145 -0.555556 1 3 9
1231193 84 50 -0.333333 1 4 9
1231193 85 50 -0.111111 1 5 9
1231193 86 200 0.111111 1 6 9
1231193 87 95 0.333333 1 7 9
1231193 88 145 0.555556 1 8 9
1231193 89 10 0.777778 1 9 9
1231193 90 145 1 1 10 9
1231193 91 200 -1 0.777778 1 10
1231193 92 10 -0.777778 0.777778 2 10
1231193 93 200 -0.555556 0.777778 3 10
1231193 94 50 -0.333333 0.777778 4 10
1231193 95 145 -0.111111 0.777778 5 10
1231193 96 10 0.111111 0.777778 6 10
1231193 97 145 0.333333 0.777778 7 10
1231193 98 50 0.555556 0.777778 8 10
1231193 99 145 0.777778 0.777778 9 10
1231193 100 10 1 0.777778 10 10
