seed subpopID N opt0 opt1 x y
1231144 1 10 -1 -0.777778 1 1
1231144 2 17 -0.777778 -0.777778 2 1
1231144 3 27 -0.555556 -0.777778 3 1
1231144 4 38 -0.333333 -0.777778 4 1
1231144 5 46 -0.111111 -0.777778 5 1
1231144 6 46 0.111111 -0.777778 6 1
1231144 7 38 0.333333 -0.777778 7 1
1231144 8 27 0.555556 -0.777778 8 1
1231144 9 17 0.777778 -0.777778 9 1
1231144 10 10 1 -0.777778 10 1
1231144 11 17 -1 -0.555556 1 2
1231144 12 32 -0.777778 -0.555556 2 2
1231144 13 55 -0.555556 -0.555556 3 2
1231144 14 79 -0.333333 -0.555556 4 2
1231144 15 96 -0.111111 -0.555556 5 2
1231144 16 96 0.111111 -0.555556 6 2
1231144 17 79 0.333333 -0.555556 7 2
1231144 18 55 0.555556 -0.555556 8 2
1231144 19 32 0.777778 -0.555556 9 2
1231144 20 17 1 -0.555556 10 2
1231144 21 27 -1 -0.333333 1 3
1231144 22 55 -0.777778 -0.333333 2 3
1231144 23 96 -0.555556 -0.333333 3 3
1231144 24 141 -0.333333 -0.333333 4 3
1231144 25 172 -0.111111 -0.333333 5 3
1231144 26 172 0.111111 -0.333333 6 3
1231144 27 141 0.333333 -0.333333 7 3
1231144 28 96 0.555556 -0.333333 8 3
1231144 29 55 0.777778 -0.333333 9 3
1231144 30 27 1 -0.333333 10 3
1231144 31 38 -1 -0.111111 1 4
1231144 32 79 -0.777778 -0.111111 2 4
1231144 33 141 -0.555556 -0.111111 3 4
1231144 34 209 -0.333333 -0.111111 4 4
1231144 35 255 -0.111111 -0.111111 5 4
1231144 36 255 0.111111 -0.111111 6 4
1231144 37 209 0.333333 -0.111111 7 4
1231144 38 141 0.555556 -0.111111 8 4
1231144 39 79 0.777778 -0.111111 9 4
1231144 40 38 1 -0.111111 10 4
1231144 41 46 -1 0.111111 1 5
1231144 42 96 -0.777778 0.111111 2 5
1231144 43 172 -0.555556 0.111111 3 5
1231144 44 255 -0.333333 0.111111 4 5
1231144 45 311 -0.111111 0.111111 5 5
1231144 46 311 0.111111 0.111111 6 5
1231144 47 255 0.333333 0.111111 7 5
1231144 48 172 0.555556 0.111111 8 5
1231144 49 96 0.777778 0.111111 9 5
1231144 50 46 1 0.111111 10 5
1231144 51 46 -1 0.333333 1 6
1231144 52 96 -0.777778 0.333333 2 6
1231144 53 172 -0.555556 0.333333 3 6
1231144 54 255 -0.333333 0.333333 4 6
1231144 55 311 -0.111111 0.333333 5 6
1231144 56 311 0.111111 0.333333 6 6
1231144 57 255 0.333333 0.333333 7 6
1231144 58 172 0.555556 0.333333 8 6
1231144 59 96 0.777778 0.333333 9 6
1231144 60 46 1 0.333333 10 6
1231144 61 38 -1 0.555556 1 7
1231144 62 79 -0.777778 0.555556 2 7
1231144 63 141 -0.555556 0.555556 3 7
1231144 64 209 -0.333333 0.555556 4 7
1231144 65 255 -0.111111 0.555556 5 7
1231144 66 255 0.111111 0.555556 6 7
1231144 67 209 0.333333 0.555556 7 7
1231144 68 141 0.555556 0.555556 8 7
1231144 69 79 0.777778 0.555556 9 7
1231144 70 38 1 0.555556 10 7
1231144 71 27 -1 0.777778 1 8
1231144 72 55 -0.777778 0.777778 2 8
1231144 73 96 -0.555556 0.777778 3 8
1231144 74 141 -0.333333 0.777778 4 8
1231144 75 172 -0.111111 0.777778 5 8
1231144 76 172 0.111111 0.777778 6 8
1231144 77 141 0.333333 0.777778 7 8
1231144 78 96 0.555556 0.777778 8 8
1231144 79 55 0.777778 0.777778 9 8
1231144 80 27 1 0.777778 10 8
1231144 81 17 -1 1 1 9
1231144 82 32 -0.777778 1 2 9
1231144 83 55 -0.555556 1 3 9
1231144 84 79 -0.333333 1 4 9
1231144 85 96 -0.111111 1 5 9
1231144 86 96 0.111111 1 6 9
1231144 87 79 0.333333 1 7 9
1231144 88 55 0.555556 1 8 9
1231144 89 32 0.777778 1 9 9
1231144 90 17 1 1 10 9
1231144 91 10 -1 0.777778 1 10
1231144 92 17 -0.777778 0.777778 2 10
1231144 93 27 -0.555556 0.777778 3 10
1231144 94 38 -0.333333 0.777778 4 10
1231144 95 46 -0.111111 0.777778 5 10
1231144 96 46 0.111111 0.777778 6 10
1231144 97 38 0.333333 0.777778 7 10
1231144 98 27 0.555556 0.777778 8 10
1231144 99 17 0.777778 0.777778 9 10
1231144 100 10 1 0.777778 10 10
