seed subpopID N opt0 opt1 x y
1231180 1 10 -1 -0.777778 1 1
1231180 2 10 -0.5 -0.777778 2 1
1231180 3 10 0 -0.777778 3 1
1231180 4 10 0.5 -0.777778 4 1
1231180 5 10 1 -0.777778 5 1
1231180 6 10 1 -0.777778 6 1
1231180 7 10 0.5 -0.777778 7 1
1231180 8 10 0 -0.777778 8 1
1231180 9 10 -0.5 -0.777778 9 1
1231180 10 10 -1 -0.777778 10 1
1231180 11 10 -1 -0.555556 1 2
1231180 12 10 -0.5 -0.555556 2 2
1231180 13 10 0 -0.555556 3 2
1231180 14 10 0.5 -0.555556 4 2
1231180 15 10 1 -0.555556 5 2
1231180 16 10 1 -0.555556 6 2
1231180 17 10 0.5 -0.555556 7 2
1231180 18 10 0 -0.555556 8 2
1231180 19 10 -0.5 -0.555556 9 2
1231180 20 10 -1 -0.555556 10 2
1231180 21 50 -1 -0.333333 1 3
1231180 22 50 -0.5 -0.333333 2 3
1231180 23 50 0 -0.333333 3 3
1231180 24 50 0.5 -0.333333 4 3
1231180 25 50 1 -0.333333 5 3
1231180 26 50 1 -0.333333 6 3
1231180 27 50 0.5 -0.333333 7 3
1231180 28 50 0 -0.333333 8 3
1231180 29 50 -0.5 -0.333333 9 3
1231180 30 50 -1 -0.333333 10 3
1231180 31 50 -1 -0.111111 1 4
1231180 32 50 -0.5 -0.111111 2 4
1231180 33 50 0 -0.111111 3 4
1231180 34 50 0.5 -0.111111 4 4
1231180 35 50 1 -0.111111 5 4
1231180 36 50 1 -0.111111 6 4
1231180 37 50 0.5 -0.111111 7 4
1231180 38 50 0 -0.111111 8 4
1231180 39 50 -0.5 -0.111111 9 4
1231180 40 50 -1 -0.111111 10 4
1231180 41 95 -1 0.111111 1 5
1231180 42 95 -0.5 0.111111 2 5
1231180 43 95 0 0.111111 3 5
1231180 44 95 0.5 0.111111 4 5
1231180 45 95 1 0.111111 5 5
1231180 46 95 1 0.111111 6 5
1231180 47 95 0.5 0.111111 7 5
1231180 48 95 0 0.111111 8 5
1231180 49 95 -0.5 0.111111 9 5
1231180 50 95 -1 0.111111 10 5
1231180 51 95 -1 0.333333 1 6
1231180 52 95 -0.5 0.333333 2 6
1231180 53 95 0 0.333333 3 6
1231180 54 95 0.5 0.333333 4 6
1231180 55 95 1 0.333333 5 6
1231180 56 95 1 0.333333 6 6
1231180 57 95 0.5 0.333333 7 6
1231180 58 95 0 0.333333 8 6
1231180 59 95 -0.5 0.333333 9 6
1231180 60 95 -1 0.333333 10 6
1231180 61 145 -1 0.555556 1 7
1231180 62 145 -0.5 0.555556 2 7
1231180 63 145 0 0.555556 3 7
1231180 64 145 0.5 0.555556 4 7
1231180 65 145 1 0.555556 5 7
1231180 66 145 1 0.555556 6 7
1231180 67 145 0.5 0.555556 7 7
1231180 68 145 0 0.555556 8 7
1231180 69 145 -0.5 0.555556 9 7
1231180 70 145 -1 0.555556 10 7
1231180 71 145 -1 0.777778 1 8
1231180 72 145 -0.5 0.777778 2 8
1231180 73 145 0 0.777778 3 8
1231180 74 145 0.5 0.777778 4 8
1231180 75 145 1 0.777778 5 8
1231180 76 145 1 0.777778 6 8
1231180 77 145 0.5 0.777778 7 8
1231180 78 145 0 0.777778 8 8
1231180 79 145 -0.5 0.777778 9 8
1231180 80 145 -1 0.777778 10 8
1231180 81 200 -1 1 1 9
1231180 82 200 -0.5 1 2 9
1231180 83 200 0 1 3 9
1231180 84 200 0.5 1 4 9
1231180 85 200 1 1 5 9
1231180 86 200 1 1 6 9
1231180 87 200 0.5 1 7 9
1231180 88 200 0 1 8 9
1231180 89 200 -0.5 1 9 9
1231180 90 200 -1 1 10 9
1231180 91 200 -1 0.777778 1 10
1231180 92 200 -0.5 0.777778 2 10
1231180 93 200 0 0.777778 3 10
1231180 94 200 0.5 0.777778 4 10
1231180 95 200 1 0.777778 5 10
1231180 96 200 1 0.777778 6 10
1231180 97 200 0.5 0.777778 7 10
1231180 98 200 0 0.777778 8 10
1231180 99 200 -0.5 0.777778 9 10
1231180 100 200 -1 0.777778 10 10
