seed subpopID N opt0 opt1 x y
1231182 1 100 -1 -0.777778 1 1
1231182 2 100 -0.5 -0.777778 2 1
1231182 3 100 0 -0.777778 3 1
1231182 4 100 0.5 -0.777778 4 1
1231182 5 100 1 -0.777778 5 1
1231182 6 100 1 -0.777778 6 1
1231182 7 100 0.5 -0.777778 7 1
1231182 8 100 0 -0.777778 8 1
1231182 9 100 -0.5 -0.777778 9 1
1231182 10 100 -1 -0.777778 10 1
1231182 11 100 -1 -0.555556 1 2
1231182 12 100 -0.5 -0.555556 2 2
1231182 13 100 0 -0.555556 3 2
1231182 14 100 0.5 -0.555556 4 2
1231182 15 100 1 -0.555556 5 2
1231182 16 100 1 -0.555556 6 2
1231182 17 100 0.5 -0.555556 7 2
1231182 18 100 0 -0.555556 8 2
1231182 19 100 -0.5 -0.555556 9 2
1231182 20 100 -1 -0.555556 10 2
1231182 21 100 -1 -0.333333 1 3
1231182 22 100 -0.5 -0.333333 2 3
1231182 23 100 0 -0.333333 3 3
1231182 24 100 0.5 -0.333333 4 3
1231182 25 100 1 -0.333333 5 3
1231182 26 100 1 -0.333333 6 3
1231182 27 100 0.5 -0.333333 7 3
1231182 28 100 0 -0.333333 8 3
1231182 29 100 -0.5 -0.333333 9 3
1231182 30 100 -1 -0.333333 10 3
1231182 31 100 -1 -0.111111 1 4
1231182 32 100 -0.5 -0.111111 2 4
1231182 33 100 0 -0.111111 3 4
1231182 34 100 0.5 -0.111111 4 4
1231182 35 100 1 -0.111111 5 4
1231182 36 100 1 -0.111111 6 4
1231182 37 100 0.5 -0.111111 7 4
1231182 38 100 0 -0.111111 8 4
1231182 39 100 -0.5 -0.111111 9 4
1231182 40 100 -1 -0.111111 10 4
1231182 41 100 -1 0.111111 1 5
1231182 42 100 -0.5 0.111111 2 5
1231182 43 100 0 0.111111 3 5
1231182 44 100 0.5 0.111111 4 5
1231182 45 100 1 0.111111 5 5
1231182 46 100 1 0.111111 6 5
1231182 47 100 0.5 0.111111 7 5
1231182 48 100 0 0.111111 8 5
1231182 49 100 -0.5 0.111111 9 5
1231182 50 100 -1 0.111111 10 5
1231182 51 100 -1 0.333333 1 6
1231182 52 100 -0.5 0.333333 2 6
1231182 53 100 0 0.333333 3 6
1231182 54 100 0.5 0.333333 4 6
1231182 55 100 1 0.333333 5 6
1231182 56 100 1 0.333333 6 6
1231182 57 100 0.5 0.333333 7 6
1231182 58 100 0 0.333333 8 6
1231182 59 100 -0.5 0.333333 9 6
1231182 60 100 -1 0.333333 10 6
1231182 61 100 -1 0.555556 1 7
1231182 62 100 -0.5 0.555556 2 7
1231182 63 100 0 0.555556 3 7
1231182 64 100 0.5 0.555556 4 7
1231182 65 100 1 0.555556 5 7
1231182 66 100 1 0.555556 6 7
1231182 67 100 0.5 0.555556 7 7
1231182 68 100 0 0.555556 8 7
1231182 69 100 -0.5 0.555556 9 7
1231182 70 100 -1 0.555556 10 7
1231182 71 100 -1 0.777778 1 8
1231182 72 100 -0.5 0.777778 2 8
1231182 73 100 0 0.777778 3 8
1231182 74 100 0.5 0.777778 4 8
1231182 75 100 1 0.777778 5 8
1231182 76 100 1 0.777778 6 8
1231182 77 100 0.5 0.777778 7 8
1231182 78 100 0 0.777778 8 8
1231182 79 100 -0.5 0.777778 9 8
1231182 80 100 -1 0.777778 10 8
1231182 81 100 -1 1 1 9
1231182 82 100 -0.5 1 2 9
1231182 83 100 0 1 3 9
1231182 84 100 0.5 1 4 9
1231182 85 100 1 1 5 9
1231182 86 100 1 1 6 9
1231182 87 100 0.5 1 7 9
1231182 88 100 0 1 8 9
1231182 89 100 -0.5 1 9 9
1231182 90 100 -1 1 10 9
1231182 91 100 -1 0.777778 1 10
1231182 92 100 -0.5 0.777778 2 10
1231182 93 100 0 0.777778 3 10
1231182 94 100 0.5 0.777778 4 10
1231182 95 100 1 0.777778 5 10
1231182 96 100 1 0.777778 6 10
1231182 97 100 0.5 0.777778 7 10
1231182 98 100 0 0.777778 8 10
1231182 99 100 -0.5 0.777778 9 10
1231182 100 100 -1 0.777778 10 10
