seed subpopID N opt0 opt1 x y
1231100 1 10 -1 -0.777778 1 1
1231100 2 10 -0.777778 -0.777778 2 1
1231100 3 10 -0.555556 -0.777778 3 1
1231100 4 10 -0.333333 -0.777778 4 1
1231100 5 10 -0.111111 -0.777778 5 1
1231100 6 10 0.111111 -0.777778 6 1
1231100 7 10 0.333333 -0.777778 7 1
1231100 8 10 0.555556 -0.777778 8 1
1231100 9 10 0.777778 -0.777778 9 1
1231100 10 10 1 -0.777778 10 1
1231100 11 10 -1 -0.555556 1 2
1231100 12 10 -0.777778 -0.555556 2 2
1231100 13 10 -0.555556 -0.555556 3 2
1231100 14 10 -0.333333 -0.555556 4 2
1231100 15 10 -0.111111 -0.555556 5 2
1231100 16 10 0.111111 -0.555556 6 2
1231100 17 10 0.333333 -0.555556 7 2
1231100 18 10 0.555556 -0.555556 8 2
1231100 19 10 0.777778 -0.555556 9 2
1231100 20 10 1 -0.555556 10 2
1231100 21 50 -1 -0.333333 1 3
1231100 22 50 -0.777778 -0.333333 2 3
1231100 23 50 -0.555556 -0.333333 3 3
1231100 24 50 -0.333333 -0.333333 4 3
1231100 25 50 -0.111111 -0.333333 5 3
1231100 26 50 0.111111 -0.333333 6 3
1231100 27 50 0.333333 -0.333333 7 3
1231100 28 50 0.555556 -0.333333 8 3
1231100 29 50 0.777778 -0.333333 9 3
1231100 30 50 1 -0.333333 10 3
1231100 31 50 -1 -0.111111 1 4
1231100 32 50 -0.777778 -0.111111 2 4
1231100 33 50 -0.555556 -0.111111 3 4
1231100 34 50 -0.333333 -0.111111 4 4
1231100 35 50 -0.111111 -0.111111 5 4
1231100 36 50 0.111111 -0.111111 6 4
1231100 37 50 0.333333 -0.111111 7 4
1231100 38 50 0.555556 -0.111111 8 4
1231100 39 50 0.777778 -0.111111 9 4
1231100 40 50 1 -0.111111 10 4
1231100 41 95 -1 0.111111 1 5
1231100 42 95 -0.777778 0.111111 2 5
1231100 43 95 -0.555556 0.111111 3 5
1231100 44 95 -0.333333 0.111111 4 5
1231100 45 95 -0.111111 0.111111 5 5
1231100 46 95 0.111111 0.111111 6 5
1231100 47 95 0.333333 0.111111 7 5
1231100 48 95 0.555556 0.111111 8 5
1231100 49 95 0.777778 0.111111 9 5
1231100 50 95 1 0.111111 10 5
1231100 51 95 -1 0.333333 1 6
1231100 52 95 -0.777778 0.333333 2 6
1231100 53 95 -0.555556 0.333333 3 6
1231100 54 95 -0.333333 0.333333 4 6
1231100 55 95 -0.111111 0.333333 5 6
1231100 56 95 0.111111 0.333333 6 6
1231100 57 95 0.333333 0.333333 7 6
1231100 58 95 0.555556 0.333333 8 6
1231100 59 95 0.777778 0.333333 9 6
1231100 60 95 1 0.333333 10 6
1231100 61 145 -1 0.555556 1 7
1231100 62 145 -0.777778 0.555556 2 7
1231100 63 145 -0.555556 0.555556 3 7
1231100 64 145 -0.333333 0.555556 4 7
1231100 65 145 -0.111111 0.555556 5 7
1231100 66 145 0.111111 0.555556 6 7
1231100 67 145 0.333333 0.555556 7 7
1231100 68 145 0.555556 0.555556 8 7
1231100 69 145 0.777778 0.555556 9 7
1231100 70 145 1 0.555556 10 7
1231100 71 145 -1 0.777778 1 8
1231100 72 145 -0.777778 0.777778 2 8
1231100 73 145 -0.555556 0.777778 3 8
1231100 74 145 -0.333333 0.777778 4 8
1231100 75 145 -0.111111 0.777778 5 8
1231100 76 145 0.111111 0.777778 6 8
1231100 77 145 0.333333 0.777778 7 8
1231100 78 145 0.555556 0.777778 8 8
1231100 79 145 0.777778 0.777778 9 8
1231100 80 145 1 0.777778 10 8
1231100 81 200 -1 1 1 9
1231100 82 200 -0.777778 1 2 9
1231100 83 200 -0.555556 1 3 9
1231100 84 200 -0.333333 1 4 9
1231100 85 200 -0.111111 1 5 9
1231100 86 200 0.111111 1 6 9
1231100 87 200 0.333333 1 7 9
1231100 88 200 0.555556 1 8 9
1231100 89 200 0.777778 1 9 9
1231100 90 200 1 1 10 9
1231100 91 200 -1 0.777778 1 10
1231100 92 200 -0.777778 0.777778 2 10
1231100 93 200 -0.555556 0.777778 3 10
1231100 94 200 -0.333333 0.777778 4 10
1231100 95 200 -0.111111 0.777778 5 10
1231100 96 200 0.111111 0.777778 6 10
1231100 97 200 0.333333 0.777778 7 10
1231100 98 200 0.555556 0.777778 8 10
1231100 99 200 0.777778 0.777778 9 10
1231100 100 200 1 0.777778 10 10
