seed subpopID N opt0 opt1 x y
1231198 1 95 -1 -0.777778 1 1
1231198 2 10 -0.5 -0.777778 2 1
1231198 3 145 0 -0.777778 3 1
1231198 4 200 0.5 -0.777778 4 1
1231198 5 50 1 -0.777778 5 1
1231198 6 95 1 -0.777778 6 1
1231198 7 10 0.5 -0.777778 7 1
1231198 8 10 0 -0.777778 8 1
1231198 9 10 -0.5 -0.777778 9 1
1231198 10 145 -1 -0.777778 10 1
1231198 11 95 -1 -0.555556 1 2
1231198 12 50 -0.5 -0.555556 2 2
1231198 13 200 0 -0.555556 3 2
1231198 14 50 0.5 -0.555556 4 2
1231198 15 95 1 -0.555556 5 2
1231198 16 145 1 -0.555556 6 2
1231198 17 200 0.5 -0.555556 7 2
1231198 18 200 0 -0.555556 8 2
1231198 19 200 -0.5 -0.555556 9 2
1231198 20 200 -1 -0.555556 10 2
1231198 21 200 -1 -0.333333 1 3
1231198 22 95 -0.5 -0.333333 2 3
1231198 23 200 0 -0.333333 3 3
1231198 24 10 0.5 -0.333333 4 3
1231198 25 95 1 -0.333333 5 3
1231198 26 50 1 -0.333333 6 3
1231198 27 200 0.5 -0.333333 7 3
1231198 28 95 0 -0.333333 8 3
1231198 29 10 -0.5 -0.333333 9 3
1231198 30 95 -1 -0.333333 10 3
1231198 31 145 -1 -0.111111 1 4
1231198 32 200 -0.5 -0.111111 2 4
1231198 33 50 0 -0.111111 3 4
1231198 34 50 0.5 -0.111111 4 4
1231198 35 145 1 -0.111111 5 4
1231198 36 50 1 -0.111111 6 4
1231198 37 145 0.5 -0.111111 7 4
1231198 38 145 0 -0.111111 8 4
1231198 39 95 -0.5 -0.111111 9 4
1231198 40 10 -1 -0.111111 10 4
1231198 41 145 -1 0.111111 1 5
1231198 42 10 -0.5 0.111111 2 5
1231198 43 200 0 0.111111 3 5
1231198 44 10 0.5 0.111111 4 5
1231198 45 50 1 0.111111 5 5
1231198 46 145 1 0.111111 6 5
1231198 47 200 0.5 0.111111 7 5
1231198 48 10 0 0.111111 8 5
1231198 49 50 -0.5 0.111111 9 5
1231198 50 200 -1 0.111111 10 5
1231198 51 50 -1 0.333333 1 6
1231198 52 10 -0.5 0.333333 2 6
1231198 53 145 0 0.333333 3 6
1231198 54 50 0.5 0.333333 4 6
1231198 55 10 1 0.333333 5 6
1231198 56 95 1 0.333333 6 6
1231198 57 50 0.5 0.333333 7 6
1231198 58 50 0 0.333333 8 6
1231198 59 95 -0.5 0.333333 9 6
1231198 60 145 -1 0.333333 10 6
1231198 61 50 -1 0.555556 1 7
1231198 62 145 -0.5 0.555556 2 7
1231198 63 95 0 0.555556 3 7
1231198 64 10 0.5 0.555556 4 7
1231198 65 10 1 0.555556 5 7
1231198 66 95 1 0.555556 6 7
1231198 67 10 0.5 0.555556 7 7
1231198 68 200 0 0.555556 8 7
1231198 69 50 -0.5 0.555556 9 7
1231198 70 145 -1 0.555556 10 7
1231198 71 10 -1 0.777778 1 8
1231198 72 95 -0.5 0.777778 2 8
1231198 73 10 0 0.777778 3 8
1231198 74 50 0.5 0.777778 4 8
1231198 75 50 1 0.777778 5 8
1231198 76 145 1 0.777778 6 8
1231198 77 145 0.5 0.777778 7 8
1231198 78 200 0 0.777778 8 8
1231198 79 50 -0.5 0.777778 9 8
1231198 80 95 -1 0.777778 10 8
1231198 81 145 -1 1 1 9
1231198 82 50 -0.5 1 2 9
1231198 83 50 0 1 3 9
1231198 84 200 0.5 1 4 9
1231198 85 10 1 1 5 9
1231198 86 50 1 1 6 9
1231198 87 145 0.5 1 7 9
1231198 88 10 0 1 8 9
1231198 89 10 -0.5 1 9 9
1231198 90 200 -1 1 10 9
1231198 91 95 -1 0.777778 1 10
1231198 92 10 -0.5 0.777778 2 10
1231198 93 95 0 0.777778 3 10
1231198 94 10 0.5 0.777778 4 10
1231198 95 145 1 0.777778 5 10
1231198 96 10 1 0.777778 6 10
1231198 97 200 0.5 0.777778 7 10
1231198 98 10 0 0.777778 8 10
1231198 99 200 -0.5 0.777778 9 10
1231198 100 50 -1 0.777778 10 10
