seed indID indSubpopIndex subpop phen_sal phen_temp sal_opt temp_opt fitness
1231191 0 0 1 -0.877387 -0.867554 -1 -0.777778 0.977171
1231191 1 1 1 -1.40507 -1.05313 -1 -0.777778 0.786709
1231191 2 2 1 -0.909677 -0.767786 -1 -0.777778 0.991776
1231191 3 3 1 -1.06767 -0.722126 -1 -0.777778 0.992353
1231191 4 4 1 -0.769791 -0.805765 -1 -0.777778 0.947641
1231191 5 5 1 -0.954039 -0.810878 -1 -0.777778 0.996797
1231191 6 6 1 -1.16527 -0.843403 -1 -0.777778 0.968875
1231191 7 7 1 -0.951311 -0.980746 -1 -0.777778 0.957369
1231191 8 8 1 -0.932773 -0.677684 -1 -0.777778 0.985567
1231191 9 9 1 -1.09462 -0.745625 -1 -0.777778 0.990062
1231191 10 10 1 -1.00367 -0.560288 -1 -0.777778 0.953787
1231191 11 11 1 -0.79899 -0.727771 -1 -0.777778 0.958002
1231191 12 12 1 -1.12835 -0.424469 -1 -0.777778 0.868228
1231191 13 13 1 -1.08745 -0.478727 -1 -0.777778 0.907484
1231191 14 14 1 -1.2094 -0.701798 -1 -0.777778 0.95159
1231191 15 15 1 -1.06217 -0.508323 -1 -0.777778 0.926379
1231191 16 16 1 -1.20414 -0.606665 -1 -0.777778 0.931506
1231191 17 17 1 -0.948481 -0.827569 -1 -0.777778 0.99488
1231191 18 18 1 -0.857639 -0.573366 -1 -0.777778 0.939835
1231191 19 19 1 -1.01335 -0.682147 -1 -0.777778 0.99072
1231191 20 20 1 -1.01822 -0.511471 -1 -0.777778 0.931228
1231191 21 21 1 -0.844032 -0.65341 -1 -0.777778 0.960988
1231191 22 22 1 -1.36928 -0.644197 -1 -0.777778 0.85709
1231191 23 23 1 -0.935144 -0.847946 -1 -0.777778 0.990912
1231191 24 24 1 -1.00747 -0.723966 -1 -0.777778 0.997053
1231191 25 25 1 -1.01966 -0.842541 -1 -0.777778 0.99543
1231191 26 26 1 -1.14382 -0.853716 -1 -0.777778 0.973897
1231191 27 27 1 -0.876296 -0.722306 -1 -0.777778 0.981788
1231191 28 28 1 -1.15053 -0.758028 -1 -0.777778 0.977213
1231191 29 29 1 -1.20142 -0.966047 -1 -0.777778 0.926802
1231191 30 30 1 -1.04327 -0.783287 -1 -0.777778 0.998099
1231191 31 31 1 -1.17534 -0.665349 -1 -0.777778 0.957543
1231191 32 32 1 -0.865468 -0.455013 -1 -0.777778 0.884904
1231191 33 33 1 -0.997877 -0.683572 -1 -0.777778 0.99116
1231191 34 34 1 -1.01174 -0.986006 -1 -0.777778 0.957436
1231191 35 35 1 -0.779343 -0.660579 -1 -0.777778 0.939484
1231191 36 36 1 -0.964131 -0.773339 -1 -0.777778 0.998695
1231191 37 37 1 -0.945139 -0.818397 -1 -0.777778 0.995351
1231191 38 38 1 -0.652184 -0.641127 -1 -0.777778 0.869663
1231191 39 39 1 -0.938544 -0.544478 -1 -0.777778 0.943456
1231191 40 40 1 -0.997875 -0.83639 -1 -0.777778 0.996566
1231191 41 41 1 -1.09264 -0.714984 -1 -0.777778 0.987553
1231191 42 42 1 -1.07155 -1.03071 -1 -0.777778 0.933242
1231191 43 43 1 -0.757061 -0.734833 -1 -0.777778 0.940951
1231191 44 44 1 -1.08317 -0.611498 -1 -0.777778 0.966024
