seed subpopID N opt0 opt1 x y
1231096 1 100 -0.777778 -1 1 1
1231096 2 100 -0.555556 -1 2 1
1231096 3 100 -0.333333 -1 3 1
1231096 4 100 -0.111111 -1 4 1
1231096 5 100 0.111111 -1 5 1
1231096 6 100 0.333333 -1 6 1
1231096 7 100 0.555556 -1 7 1
1231096 8 100 0.777778 -1 8 1
1231096 9 100 1 -1 9 1
1231096 10 100 1 -0.777778 10 1
1231096 11 100 -0.777778 -0.777778 1 2
1231096 12 100 -0.555556 -0.777778 2 2
1231096 13 100 -0.333333 -0.777778 3 2
1231096 14 100 -0.111111 -0.777778 4 2
1231096 15 100 0.111111 -0.777778 5 2
1231096 16 100 0.333333 -0.777778 6 2
1231096 17 100 0.555556 -0.777778 7 2
1231096 18 100 0.777778 -0.777778 8 2
1231096 19 100 1 -0.777778 9 2
1231096 20 100 1 -0.555556 10 2
1231096 21 100 -0.777778 -0.555556 1 3
1231096 22 100 -0.555556 -0.555556 2 3
1231096 23 100 -0.333333 -0.555556 3 3
1231096 24 100 -0.111111 -0.555556 4 3
1231096 25 100 0.111111 -0.555556 5 3
1231096 26 100 0.333333 -0.555556 6 3
1231096 27 100 0.555556 -0.555556 7 3
1231096 28 100 0.777778 -0.555556 8 3
1231096 29 100 1 -0.555556 9 3
1231096 30 100 1 -0.333333 10 3
1231096 31 100 -0.777778 -0.333333 1 4
1231096 32 100 -0.555556 -0.333333 2 4
1231096 33 100 -0.333333 -0.333333 3 4
1231096 34 100 -0.111111 -0.333333 4 4
1231096 35 100 0.111111 -0.333333 5 4
1231096 36 100 0.333333 -0.333333 6 4
1231096 37 100 0.555556 -0.333333 7 4
1231096 38 100 0.777778 -0.333333 8 4
1231096 39 100 1 -0.333333 9 4
1231096 40 100 1 -0.111111 10 4
1231096 41 100 -0.777778 -0.111111 1 5
1231096 42 100 -0.555556 -0.111111 2 5
1231096 43 100 -0.333333 -0.111111 3 5
1231096 44 100 -0.111111 -0.111111 4 5
1231096 45 100 0.111111 -0.111111 5 5
1231096 46 100 0.333333 -0.111111 6 5
1231096 47 100 0.555556 -0.111111 7 5
1231096 48 100 0.777778 -0.111111 8 5
1231096 49 100 1 -0.111111 9 5
1231096 50 100 1 0.111111 10 5
1231096 51 100 -0.777778 0.111111 1 6
1231096 52 100 -0.555556 0.111111 2 6
1231096 53 100 -0.333333 0.111111 3 6
1231096 54 100 -0.111111 0.111111 4 6
1231096 55 100 0.111111 0.111111 5 6
1231096 56 100 0.333333 0.111111 6 6
1231096 57 100 0.555556 0.111111 7 6
1231096 58 100 0.777778 0.111111 8 6
1231096 59 100 1 0.111111 9 6
1231096 60 100 1 0.333333 10 6
1231096 61 100 -0.777778 0.333333 1 7
1231096 62 100 -0.555556 0.333333 2 7
1231096 63 100 -0.333333 0.333333 3 7
1231096 64 100 -0.111111 0.333333 4 7
1231096 65 100 0.111111 0.333333 5 7
1231096 66 100 0.333333 0.333333 6 7
1231096 67 100 0.555556 0.333333 7 7
1231096 68 100 0.777778 0.333333 8 7
1231096 69 100 1 0.333333 9 7
1231096 70 100 1 0.555556 10 7
1231096 71 100 -0.777778 0.555556 1 8
1231096 72 100 -0.555556 0.555556 2 8
1231096 73 100 -0.333333 0.555556 3 8
1231096 74 100 -0.111111 0.555556 4 8
1231096 75 100 0.111111 0.555556 5 8
1231096 76 100 0.333333 0.555556 6 8
1231096 77 100 0.555556 0.555556 7 8
1231096 78 100 0.777778 0.555556 8 8
1231096 79 100 1 0.555556 9 8
1231096 80 100 1 0.777778 10 8
1231096 81 100 -0.777778 0.777778 1 9
1231096 82 100 -0.555556 0.777778 2 9
1231096 83 100 -0.333333 0.777778 3 9
1231096 84 100 -0.111111 0.777778 4 9
1231096 85 100 0.111111 0.777778 5 9
1231096 86 100 0.333333 0.777778 6 9
1231096 87 100 0.555556 0.777778 7 9
1231096 88 100 0.777778 0.777778 8 9
1231096 89 100 1 0.777778 9 9
1231096 90 100 1 1 10 9
1231096 91 100 -0.777778 1 1 10
1231096 92 100 -0.555556 1 2 10
1231096 93 100 -0.333333 1 3 10
1231096 94 100 -0.111111 1 4 10
1231096 95 100 0.111111 1 5 10
1231096 96 100 0.333333 1 6 10
1231096 97 100 0.555556 1 7 10
1231096 98 100 0.777778 1 8 10
1231096 99 100 1 1 9 10
1231096 100 100 1 0.777778 10 10
